User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Megan Briggs,E-commerce Development Basics,56.0,70,85,76
Megan Briggs,Communication Skills for Project Managers,68.0,69,76,77
Megan Briggs,Social Media Marketing,57.0,98,71,75
Megan Briggs,Corporate Finance Essentials,60.0,56,50,64
Megan Briggs,Frontend Development Basics,60.0,79,92,81
Megan Briggs,Project Scheduling Techniques,82.0,84,100,92
Megan Briggs,JavaScript Basics,76.0,64,57,73
Megan Briggs,Diversity and Inclusion Initiatives,66.0,81,50,69
Ernest Barajas,Data Visualization with Matplotlib,94.0,77,56,80
Ernest Barajas,Data Cleaning & Preprocessing,99.0,53,68,84
Ernest Barajas,Data Ethics,71.0,59,61,72
Ernest Barajas,Data Analysis for Business Decisions,69.0,62,66,73
Ernest Barajas,Data Analysis with Pandas,83.0,86,68,81
Ernest Barajas,Reinforcement Learning,93.0,53,73,83
Ernest Barajas,Design Thinking Process,59.0,80,63,71
Ernest Barajas,Security in Cloud Computing,50.0,92,54,66
Ernest Barajas,Containerization with Docker,62.0,95,51,69
Ernest Barajas,AI in IoT,57.0,98,91,82
Ernest Barajas,Design Tools Overview,76.0,94,94,89
Ernest Barajas,Ethics in AI,69.0,73,71,76
Ernest Barajas,Introduction to UI/UX Design,72.0,79,64,76
Ernest Barajas,Ethical Hacking Basics,86.0,66,55,76
Sherry Lopez,Data Analysis for Business Decisions,53.0,63,100,80
Sherry Lopez,Data Cleaning & Preprocessing,91.0,100,94,95
Sherry Lopez,Data Visualization with Matplotlib,68.0,60,85,80
Sherry Lopez,Data Analysis with Pandas,65.0,79,68,74
Sherry Lopez,Data Ethics,52.0,76,79,73
Sherry Lopez,Introduction to UI/UX Design,67.0,60,52,68
Sherry Lopez,User Interface Design for Mobile Apps,54.0,67,85,75
Sherry Lopez,Sales Fundamentals,85.0,72,87,87
Sherry Lopez,Networking Basics,60.0,79,92,81
Sherry Lopez,Introduction to Finance,53.0,78,92,79
Debbie Larson,Data Analysis with Pandas,54.0,70,88,77
Debbie Larson,Data Analysis for Business Decisions,56.0,54,59,66
Debbie Larson,Data Visualization with Matplotlib,96.0,85,85,92
Debbie Larson,Data Cleaning & Preprocessing,80.0,51,68,77
Debbie Larson,Data Ethics,71.0,52,71,75
Debbie Larson,Presentation Skills for Sales,90.0,100,72,87
Debbie Larson,Monitoring and Logging,62.0,52,86,77
Debbie Larson,HTML & CSS,73.0,54,73,76
Debbie Larson,2D Game Development,61.0,100,69,76
Debbie Larson,Ethics in AI,85.0,76,88,88
Debbie Larson,Content Marketing Strategies,90.0,92,50,78
Debbie Larson,Communication Skills for Project Managers,70.0,86,87,84
Shannon Reynolds,Data Analysis with Pandas,51.0,85,56,66
Shannon Reynolds,Data Visualization with Matplotlib,97.0,79,56,81
Shannon Reynolds,Data Cleaning & Preprocessing,68.0,84,95,85
Shannon Reynolds,Data Ethics,70.0,55,74,76
Shannon Reynolds,Data Analysis for Business Decisions,73.0,89,69,79
Shannon Reynolds,Talent Acquisition Strategies,78.0,85,55,75
Shannon Reynolds,Deployment of ML Models,86.0,75,74,84
Shannon Reynolds,Training and Development,79.0,92,100,92
Shannon Reynolds,Predictive Analytics,60.0,70,86,78
Shannon Reynolds,Analytics for Marketers,75.0,50,52,69
Shannon Reynolds,Visual Design Basics,75.0,100,94,89
Shannon Reynolds,Google Ads Fundamentals,60.0,97,93,83
Derrick Williams PhD,Data Cleaning & Preprocessing,76.0,87,72,80
Derrick Williams PhD,Data Analysis with Pandas,75.0,85,85,84
Derrick Williams PhD,Data Analysis for Business Decisions,55.0,51,88,75
Derrick Williams PhD,Data Visualization with Matplotlib,81.0,94,55,77
Derrick Williams PhD,Risk Management in Finance,79.0,99,54,76
Derrick Williams PhD,Corporate Finance Essentials,69.0,56,96,83
Derrick Williams PhD,Mobile Testing Strategies,96.0,55,65,82
Derrick Williams PhD,HTML & CSS,62.0,93,83,80
Derrick Williams PhD,JavaScript Basics,96.0,61,93,92
Derrick Williams PhD,Cloud Cost Management,66.0,65,56,69
Rhonda Johnson,Data Visualization with Matplotlib,78.0,70,92,86
Rhonda Johnson,Data Cleaning & Preprocessing,94.0,91,72,87
Rhonda Johnson,Data Analysis with Pandas,64.0,86,57,71
Rhonda Johnson,Data Analysis for Business Decisions,87.0,72,63,80
Rhonda Johnson,Data Ethics,87.0,95,91,92
Rhonda Johnson,Investing Fundamentals,95.0,96,58,83
Rhonda Johnson,Stakeholder Analysis,88.0,71,96,91
Rhonda Johnson,Conflict Resolution in HR,81.0,86,76,84
Rhonda Johnson,Graphic Design Basics for Content,99.0,94,99,99
Rhonda Johnson,HR Analytics,66.0,92,57,72
Rhonda Johnson,Performance Management Systems,53.0,73,80,74
Johnny Mitchell,Data Analysis with Pandas,93.0,91,75,88
Johnny Mitchell,Data Ethics,56.0,55,93,78
Johnny Mitchell,Data Visualization with Matplotlib,97.0,69,88,92
Johnny Mitchell,Data Cleaning & Preprocessing,72.0,58,71,76
Johnny Mitchell,Data Analysis for Business Decisions,62.0,94,53,70
Johnny Mitchell,Analytics for Marketers,57.0,94,74,75
Johnny Mitchell,Big Data with Spark,70.0,87,90,85
Johnny Mitchell,AI for Business,76.0,64,84,82
Johnny Mitchell,HR Technology Tools,76.0,77,58,75
Johnny Mitchell,Security in Cloud Computing,87.0,57,58,76
Johnny Mitchell,Agile Methodologies,62.0,96,89,82
Johnny Mitchell,Risk Management in Finance,96.0,95,64,86
Johnny Mitchell,Business Case Development,56.0,87,54,67
Johnny Mitchell,Content Marketing Strategies,85.0,64,50,74
Johnny Mitchell,RESTful Services,62.0,72,96,82
Christopher Orozco,Data Analysis for Business Decisions,67.0,88,88,83
Christopher Orozco,Data Ethics,50.0,70,67,68
Christopher Orozco,Data Visualization with Matplotlib,57.0,68,90,78
Christopher Orozco,Data Cleaning & Preprocessing,94.0,80,99,96
Christopher Orozco,Data Analysis with Pandas,79.0,69,74,80
Christopher Orozco,Customer Service Skills for IT,84.0,59,67,79
Christopher Orozco,Quality Management,69.0,83,96,86
Christopher Orozco,Frontend Development Basics,97.0,100,73,90
Christopher Orozco,Social Media Content Creation,63.0,92,58,72
Christopher Orozco,Customer Service Excellence,69.0,71,91,83
Christopher Orozco,Introduction to Human Resources,65.0,52,61,69
Andrea Harris,Data Visualization with Matplotlib,87.0,59,66,79
Andrea Harris,Data Analysis for Business Decisions,90.0,65,56,78
Andrea Harris,Data Cleaning & Preprocessing,87.0,73,69,82
Andrea Harris,Data Ethics,50.0,99,53,66
Andrea Harris,Data Analysis with Pandas,71.0,60,79,78
Andrea Harris,Affiliate Marketing,54.0,94,86,78
Andrea Harris,Speech Recognition Technologies,56.0,62,63,68
Andrea Harris,Predictive Analytics,55.0,52,95,78
Andrea Harris,Risk Management in Projects,98.0,52,85,89
Andrea Harris,Android Development Basics,70.0,75,89,83
Andrea Harris,Financial Planning and Forecasting,84.0,75,97,91
Howard Miller,Data Visualization with Matplotlib,50.0,91,57,67
Howard Miller,Data Analysis with Pandas,62.0,83,50,68
Howard Miller,Data Analysis for Business Decisions,86.0,55,83,85
Howard Miller,Data Cleaning & Preprocessing,86.0,75,54,76
Howard Miller,Data Ethics,95.0,89,85,92
Howard Miller,Ethics in AI,94.0,63,64,82
Howard Miller,Virtual Reality Development,82.0,89,89,89
Howard Miller,Change Management Strategies,88.0,80,72,84
Howard Miller,Content Strategy Development,69.0,61,78,78
Howard Miller,HTML & CSS,67.0,65,71,75
Howard Miller,Digital Sales Techniques,81.0,82,52,75
Howard Miller,Editing and Proofreading Techniques,51.0,55,81,72
Howard Miller,Introduction to Content Creation,69.0,61,66,73
Phillip Salazar,Data Cleaning & Preprocessing,51.0,85,75,73
Phillip Salazar,Data Analysis for Business Decisions,55.0,60,51,63
Phillip Salazar,Data Visualization with Matplotlib,66.0,89,55,71
Phillip Salazar,Data Ethics,74.0,97,81,84
Phillip Salazar,Data Analysis with Pandas,55.0,98,57,69
Phillip Salazar,Personal Finance Skills,72.0,61,81,80
Phillip Salazar,Time Series Analysis,58.0,79,64,71
Phillip Salazar,Game Monetization Strategies,92.0,93,79,89
Phillip Salazar,Hardware Repair Skills,73.0,71,73,78
Phillip Salazar,Business Case Development,96.0,74,87,91
Phillip Salazar,Deep Learning Fundamentals,70.0,90,62,75
Phillip Salazar,Introduction to AI,91.0,62,100,93
Victoria Johnson,Data Cleaning & Preprocessing,94.0,79,62,82
Victoria Johnson,Data Analysis for Business Decisions,96.0,85,97,96
Victoria Johnson,Data Analysis with Pandas,85.0,64,68,80
Victoria Johnson,Data Visualization with Matplotlib,95.0,70,52,78
Victoria Johnson,Data Ethics,66.0,92,82,81
Victoria Johnson,Customer Service Excellence,68.0,51,86,79
Victoria Johnson,Express.js,66.0,95,64,75
Victoria Johnson,Personal Finance Skills,85.0,89,77,86
Victoria Johnson,Blogging for Beginners,60.0,60,53,66
Victoria Johnson,Project Management Basics,77.0,85,61,77
Victoria Johnson,Serverless Architecture,54.0,87,74,74
Victoria Johnson,Mobile App Security,80.0,86,69,81
Victoria Johnson,Hardware Repair Skills,95.0,70,56,80
Jacob Flynn,Data Cleaning & Preprocessing,77.0,57,82,81
Jacob Flynn,Data Visualization with Matplotlib,55.0,75,76,73
Jacob Flynn,Data Ethics,90.0,73,95,92
Jacob Flynn,Data Analysis with Pandas,87.0,96,99,95
Jacob Flynn,Data Analysis for Business Decisions,63.0,100,71,77
Jacob Flynn,Supervised Learning,66.0,95,62,74
Jacob Flynn,Cryptocurrency Fundamentals,69.0,63,73,76
Jacob Flynn,Natural Language Processing Techniques,76.0,92,57,76
Jacob Flynn,AI in Healthcare,54.0,58,64,67
Jacob Flynn,Backend Development Fundamentals,84.0,82,72,83
Jacob Flynn,Conflict Resolution in HR,71.0,79,68,77
Jacob Flynn,Operating Systems Overview,96.0,69,84,90
Jacob Flynn,Continuous Integration and Delivery,50.0,63,93,76
Jacob Flynn,SEO Fundamentals,94.0,92,76,89
Jacob Flynn,Cloud Security Best Practices,55.0,71,77,73
Jeffrey Johnson,Data Visualization with Matplotlib,85.0,92,60,80
Jeffrey Johnson,Data Analysis with Pandas,98.0,94,66,87
Jeffrey Johnson,Data Analysis for Business Decisions,88.0,58,77,84
Jeffrey Johnson,Data Cleaning & Preprocessing,65.0,75,59,71
Jeffrey Johnson,Data Ethics,90.0,61,97,92
Jeffrey Johnson,Collaboration Tools in DevOps,61.0,87,87,80
Jeffrey Johnson,HTML & CSS,51.0,93,68,71
Jeffrey Johnson,React,72.0,100,53,74
Jeffrey Johnson,Continuous Integration and Delivery,63.0,85,87,81
Jeffrey Johnson,Cloud Cost Management,52.0,99,77,75
Jeffrey Johnson,Risk Management in Finance,95.0,62,62,81
Jeffrey Johnson,DevOps in the Cloud,82.0,56,98,89
Jeffrey Mason,Data Cleaning & Preprocessing,62.0,94,64,74
Jeffrey Mason,Data Analysis for Business Decisions,82.0,77,71,81
Jeffrey Mason,Data Analysis with Pandas,81.0,55,77,81
Jeffrey Mason,Data Visualization with Matplotlib,67.0,100,84,83
Jeffrey Mason,Data Ethics,78.0,66,74,80
Jeffrey Mason,App Monetization Strategies,61.0,72,84,78
Jeffrey Mason,Video Production Basics,76.0,87,74,81
Jeffrey Mason,Employee Engagement Techniques,62.0,94,70,76
Jeffrey Mason,Digital Sales Techniques,58.0,74,70,72
Jeffrey Mason,Hyperledger Basics,71.0,50,83,79
Jeffrey Mason,Performance Management Systems,74.0,99,97,90
Jeffrey Mason,Business Case Development,57.0,75,89,79
Ryan Bauer,Data Analysis with Pandas,68.0,88,83,82
Ryan Bauer,Data Ethics,99.0,62,61,82
Ryan Bauer,Data Cleaning & Preprocessing,90.0,98,96,95
Ryan Bauer,Data Analysis for Business Decisions,100.0,55,68,84
Ryan Bauer,Data Visualization with Matplotlib,97.0,93,95,96
Ryan Bauer,Design Thinking Process,66.0,64,68,73
Ryan Bauer,Introduction to Cloud Computing,54.0,95,51,66
Ryan Bauer,Introduction to Game Development,78.0,96,58,77
Ryan Bauer,Hyperledger Basics,66.0,92,90,84
Ryan Bauer,Graphic Design Basics for Content,69.0,59,60,71
Ryan Bauer,Responsive Web Design,81.0,61,92,87
Ryan Bauer,Sales Analytics,100.0,62,74,87
Laura Jackson,Data Analysis for Business Decisions,74.0,91,92,87
Laura Jackson,Data Analysis with Pandas,81.0,71,81,84
Laura Jackson,Data Visualization with Matplotlib,69.0,53,89,81
Laura Jackson,Data Cleaning & Preprocessing,82.0,91,50,75
Laura Jackson,Data Ethics,90.0,53,60,78
Laura Jackson,Microservices in Cloud,94.0,97,75,89
Laura Jackson,Presentation Skills for Sales,85.0,50,96,88
Laura Jackson,Unreal Engine Basics,64.0,91,99,86
Laura Jackson,Computer Vision Basics,54.0,97,94,82
Laura Jackson,Hardware Repair Skills,73.0,52,80,79
Laura Jackson,Usability Testing,95.0,75,73,86
Laura Jackson,Talent Acquisition Strategies,57.0,67,54,66
Laura Jackson,Building Customer Relationships,61.0,89,64,73
Matthew Pitts,Data Cleaning & Preprocessing,52.0,72,98,80
Matthew Pitts,Data Analysis with Pandas,77.0,56,65,75
Matthew Pitts,Data Visualization with Matplotlib,90.0,72,97,93
Matthew Pitts,Data Ethics,66.0,83,83,80
Matthew Pitts,Data Analysis for Business Decisions,52.0,60,98,78
Matthew Pitts,AI for Business,72.0,71,59,73
Matthew Pitts,Deployment & Hosting,76.0,67,54,72
Matthew Pitts,Talent Acquisition Strategies,100.0,83,91,95
Matthew Pitts,Introduction to Finance,54.0,89,99,82
Matthew Pitts,Graphic Design Basics for Content,57.0,96,97,84
Matthew Pitts,Interaction Design Principles,96.0,85,96,96
Matthew Pitts,Social Media Content Creation,94.0,97,51,80
Matthew Pitts,Ethical Hacking Basics,66.0,58,61,70
Matthew Pitts,Big Data with Spark,58.0,92,64,72
Raymond Briggs,Data Visualization with Matplotlib,84.0,86,80,86
Raymond Briggs,Data Analysis for Business Decisions,71.0,88,96,87
Raymond Briggs,Data Cleaning & Preprocessing,94.0,60,100,94
Raymond Briggs,Data Ethics,55.0,67,54,65
Raymond Briggs,Data Analysis with Pandas,90.0,55,98,91
Raymond Briggs,Serverless Architecture,61.0,100,81,80
Raymond Briggs,Understanding Financial Markets,100.0,62,82,90
Raymond Briggs,Unity Basics,71.0,67,70,76
Raymond Briggs,Virtual Reality Development,61.0,70,81,77
Raymond Briggs,Android Development Basics,79.0,88,81,85
Raymond Briggs,Risk Management in Cybersecurity,94.0,77,95,94
Raymond Briggs,Operating Systems Overview,84.0,58,73,81
Raymond Briggs,Brand Management Online,69.0,57,72,75
Rebecca Hughes,Data Visualization with Matplotlib,57.0,63,96,80
Rebecca Hughes,Data Analysis with Pandas,64.0,52,55,67
Rebecca Hughes,Data Ethics,88.0,84,67,83
Rebecca Hughes,Data Cleaning & Preprocessing,72.0,84,75,80
Rebecca Hughes,Data Analysis for Business Decisions,73.0,66,52,70
Rebecca Hughes,Risk Management in Cybersecurity,100.0,56,99,95
Rebecca Hughes,Unity Basics,83.0,70,78,83
Rebecca Hughes,RESTful Services,88.0,64,65,80
Rebecca Hughes,Microservices in Cloud,76.0,66,88,84
Rebecca Hughes,Influencer Marketing,57.0,68,79,74
Rebecca Hughes,Budgeting for Projects,61.0,81,65,72
Allison Maxwell,Data Cleaning & Preprocessing,100.0,50,61,81
Allison Maxwell,Data Ethics,50.0,83,52,64
Allison Maxwell,Data Visualization with Matplotlib,90.0,90,72,86
Allison Maxwell,Data Analysis with Pandas,96.0,68,75,87
Allison Maxwell,Data Analysis for Business Decisions,78.0,87,56,76
Allison Maxwell,Conflict Resolution in HR,61.0,76,100,84
Allison Maxwell,Agile Methodologies,63.0,90,89,82
Allison Maxwell,Project Management Tools Overview,67.0,90,51,70
Allison Maxwell,Cloud Security Best Practices,74.0,51,94,84
Allison Maxwell,Node.js,94.0,50,69,82
Jeremy Weeks,Data Ethics,56.0,76,93,80
Jeremy Weeks,Data Analysis with Pandas,86.0,89,73,85
Jeremy Weeks,Data Cleaning & Preprocessing,82.0,63,53,74
Jeremy Weeks,Data Visualization with Matplotlib,57.0,99,59,70
Jeremy Weeks,Data Analysis for Business Decisions,82.0,59,97,89
Jeremy Weeks,Git & GitHub,62.0,82,89,81
Jeremy Weeks,API Development,54.0,80,74,73
Jeremy Weeks,Analytics for Marketers,80.0,94,55,77
Jeremy Weeks,Labor Laws and Compliance,96.0,67,50,78
Jeremy Weeks,Requirements Gathering Techniques,88.0,69,72,83
Jeremy Weeks,Affiliate Marketing,91.0,71,87,89
Jeremy Weeks,Unsupervised Learning,86.0,71,93,90
Ronnie Collins,Data Ethics,98.0,75,100,97
Ronnie Collins,Data Analysis with Pandas,100.0,85,82,92
Ronnie Collins,Data Analysis for Business Decisions,51.0,64,55,63
Ronnie Collins,Data Cleaning & Preprocessing,78.0,89,73,82
Ronnie Collins,Data Visualization with Matplotlib,59.0,68,78,75
Ronnie Collins,iOS Development Basics,95.0,81,67,85
Ronnie Collins,Financial Planning and Forecasting,60.0,80,65,72
Ronnie Collins,Stakeholder Management,53.0,75,71,71
Ronnie Collins,API Development,87.0,95,98,94
Ronnie Collins,Smart Contracts Development,52.0,66,88,76
Ronnie Collins,Design Tools Overview,61.0,64,72,73
Ronnie Collins,RESTful Services,84.0,91,99,93
Heather Rose,Data Ethics,92.0,91,97,95
Heather Rose,Data Cleaning & Preprocessing,72.0,60,94,84
Heather Rose,Data Analysis for Business Decisions,82.0,98,97,92
Heather Rose,Data Analysis with Pandas,71.0,90,99,88
Heather Rose,Data Visualization with Matplotlib,78.0,92,55,76
Heather Rose,SEO for Content Creators,90.0,97,63,83
Heather Rose,Tokenomics,62.0,83,58,70
Heather Rose,Big Data with Spark,91.0,81,65,83
Heather Rose,Content Strategy Development,75.0,55,86,82
Heather Rose,Video Production Basics,62.0,99,54,70
Heather Rose,Usability Testing,97.0,95,77,90
Heather Rose,Game Monetization Strategies,97.0,58,59,80
Heather Rose,Graphic Design Basics for Content,56.0,96,85,79
Heather Rose,Cryptography Basics,99.0,83,58,83
Faith Miller,Data Analysis for Business Decisions,84.0,50,61,76
Faith Miller,Data Ethics,61.0,62,56,67
Faith Miller,Data Analysis with Pandas,53.0,83,63,69
Faith Miller,Data Cleaning & Preprocessing,61.0,65,96,81
Faith Miller,Data Visualization with Matplotlib,70.0,69,93,84
Faith Miller,Design Thinking Process,54.0,92,61,69
Faith Miller,Labor Laws and Compliance,63.0,92,65,74
Faith Miller,iOS Development Basics,51.0,77,61,67
Faith Miller,User Interface Design for Mobile Apps,77.0,77,66,78
Faith Miller,Deep Learning Fundamentals,96.0,60,92,92
Faith Miller,Financial Reporting Standards,80.0,60,81,82
Victoria Powell,Data Visualization with Matplotlib,97.0,75,89,93
Victoria Powell,Data Cleaning & Preprocessing,61.0,70,54,67
Victoria Powell,Data Analysis for Business Decisions,72.0,90,63,76
Victoria Powell,Data Ethics,55.0,62,83,74
Victoria Powell,Data Analysis with Pandas,55.0,61,82,74
Victoria Powell,HR Analytics,84.0,55,56,74
Victoria Powell,Troubleshooting Techniques,90.0,64,54,77
Victoria Powell,Predictive Analytics,77.0,86,67,79
Victoria Powell,Hyperledger Basics,63.0,61,73,74
Victoria Powell,Analytics for Marketers,64.0,84,78,78
Victoria Powell,HTML & CSS,52.0,98,67,71
Victoria Powell,Game Monetization Strategies,74.0,91,78,82
Victoria Powell,Quality Management,59.0,96,83,79
Victoria Powell,Diversity and Inclusion Initiatives,93.0,90,54,80
Victoria Powell,Multiplayer Game Development,92.0,96,85,92
Jason Williams,Data Visualization with Matplotlib,58.0,84,92,81
Jason Williams,Data Ethics,98.0,72,82,90
Jason Williams,Data Analysis with Pandas,90.0,89,56,80
Jason Williams,Data Cleaning & Preprocessing,57.0,59,99,80
Jason Williams,Data Analysis for Business Decisions,88.0,83,51,77
Jason Williams,SEO for Content Creators,51.0,59,92,76
Jason Williams,Deployment of ML Models,85.0,99,53,78
Jason Williams,Presentation Skills for Sales,98.0,86,53,81
Jason Williams,Version Control with Git,99.0,73,56,82
Jason Williams,AI in Robotics,85.0,58,83,85
Jason Williams,Natural Language Processing Techniques,95.0,52,66,82
James Lewis,Data Visualization with Matplotlib,58.0,77,75,74
James Lewis,Data Analysis for Business Decisions,94.0,98,94,96
James Lewis,Data Ethics,77.0,52,70,77
James Lewis,Data Cleaning & Preprocessing,77.0,96,87,87
James Lewis,Data Analysis with Pandas,81.0,54,70,78
James Lewis,Cloud Cost Management,70.0,100,89,86
James Lewis,Continuous Integration and Delivery,66.0,84,74,77
James Lewis,API Integration in Mobile Apps,91.0,50,71,82
James Lewis,Stakeholder Management,69.0,80,74,78
James Lewis,Hardware Repair Skills,86.0,64,55,76
James Lewis,Customer Service Skills for IT,85.0,61,71,81
James Lewis,Presentation Skills for Business Analysts,75.0,69,98,87
James Lewis,Diversity and Inclusion Initiatives,92.0,59,65,81
Deborah Brooks,Data Analysis with Pandas,76.0,98,87,87
Deborah Brooks,Data Analysis for Business Decisions,89.0,68,61,79
Deborah Brooks,Data Cleaning & Preprocessing,90.0,91,56,80
Deborah Brooks,Data Ethics,99.0,96,74,90
Deborah Brooks,Data Visualization with Matplotlib,81.0,95,83,87
Deborah Brooks,Risk Management in Projects,51.0,84,71,71
Deborah Brooks,Quality Management,66.0,96,73,78
Deborah Brooks,Business Process Modeling,60.0,52,63,68
Deborah Brooks,Requirements Gathering Techniques,58.0,74,53,66
Deborah Brooks,Introduction to Blockchain,77.0,67,85,83
Deborah Brooks,Predictive Analytics,92.0,69,68,83
Elizabeth Harris,Data Visualization with Matplotlib,97.0,79,88,93
Elizabeth Harris,Data Cleaning & Preprocessing,76.0,92,50,73
Elizabeth Harris,Data Ethics,100.0,68,75,88
Elizabeth Harris,Data Analysis with Pandas,72.0,98,59,76
Elizabeth Harris,Data Analysis for Business Decisions,81.0,73,91,87
Elizabeth Harris,Git & GitHub,53.0,65,80,73
Elizabeth Harris,Requirements Gathering Techniques,96.0,77,98,96
Elizabeth Harris,Content Marketing Strategies,65.0,59,64,71
Elizabeth Harris,Predictive Analytics,72.0,99,71,80
Elizabeth Harris,Diversity and Inclusion Initiatives,88.0,53,52,74
Elizabeth Harris,Hyperledger Basics,88.0,82,94,92
Elizabeth Harris,Budgeting for Projects,70.0,82,77,80
Melissa Zimmerman,Data Cleaning & Preprocessing,58.0,97,70,74
Melissa Zimmerman,Data Ethics,59.0,59,79,74
Melissa Zimmerman,Data Visualization with Matplotlib,68.0,61,95,83
Melissa Zimmerman,Data Analysis for Business Decisions,53.0,75,84,75
Melissa Zimmerman,Data Analysis with Pandas,50.0,92,67,70
Melissa Zimmerman,Building Customer Relationships,55.0,61,61,67
Melissa Zimmerman,Ethereum Development,84.0,73,86,87
Melissa Zimmerman,Sales Analytics,59.0,68,79,75
Melissa Zimmerman,Consensus Algorithms,53.0,54,62,66
Melissa Zimmerman,Virtual Reality Development,60.0,50,51,64
Melissa Zimmerman,Progressive Web Apps (PWAs),67.0,57,90,81
Melissa Zimmerman,Social Media Marketing,67.0,68,63,72
Melissa Zimmerman,SEO for Content Creators,72.0,91,89,85
Debra Miles MD,Data Cleaning & Preprocessing,76.0,71,68,77
Debra Miles MD,Data Analysis for Business Decisions,78.0,54,66,76
Debra Miles MD,Data Analysis with Pandas,57.0,96,65,72
Debra Miles MD,Data Visualization with Matplotlib,96.0,95,59,84
Debra Miles MD,Data Ethics,61.0,69,71,73
Debra Miles MD,Customer Service Excellence,78.0,94,100,92
Debra Miles MD,Stakeholder Analysis,64.0,75,78,77
Debra Miles MD,Mobile Testing Strategies,100.0,53,51,78
Debra Miles MD,Deep Learning with TensorFlow,50.0,83,95,79
Debra Miles MD,Risk Management in Projects,78.0,83,66,79
Debra Miles MD,Natural Language Processing Techniques,61.0,70,73,74
Debra Miles MD,HR Analytics,88.0,78,56,78
Jason Patrick,Data Ethics,59.0,81,78,76
Jason Patrick,Data Analysis with Pandas,84.0,80,82,86
Jason Patrick,Data Visualization with Matplotlib,85.0,90,56,78
Jason Patrick,Data Analysis for Business Decisions,100.0,87,83,93
Jason Patrick,Data Cleaning & Preprocessing,96.0,96,99,98
Jason Patrick,Multiplayer Game Development,58.0,71,93,80
Jason Patrick,Configuration Management with Ansible,75.0,97,85,86
Jason Patrick,Collaboration Tools in DevOps,84.0,64,51,74
Jason Patrick,AI in Robotics,85.0,98,83,89
Jason Patrick,Interaction Design Principles,61.0,82,59,70
Jason Patrick,Web Accessibility Standards,70.0,59,73,76
Jason Patrick,Infrastructure as Code,87.0,95,70,84
Jason Patrick,Deep Learning with TensorFlow,62.0,91,65,74
Jason Patrick,Natural Language Processing Techniques,74.0,90,53,73
Jason Patrick,Continuous Integration and Delivery,77.0,85,95,89
Ryan Montgomery,Data Analysis for Business Decisions,77.0,61,58,73
Ryan Montgomery,Data Cleaning & Preprocessing,85.0,59,53,74
Ryan Montgomery,Data Analysis with Pandas,82.0,60,80,83
Ryan Montgomery,Data Ethics,96.0,66,58,80
Ryan Montgomery,Data Visualization with Matplotlib,57.0,80,74,74
Ryan Montgomery,Understanding Consumer Behavior,91.0,66,72,84
Ryan Montgomery,AWS Fundamentals,78.0,90,88,87
Ryan Montgomery,Graphic Design Basics for Content,77.0,63,86,83
Ryan Montgomery,iOS Development Basics,90.0,98,74,87
Ryan Montgomery,Remote Support Techniques,68.0,72,58,71
Anna Lucero,Data Analysis with Pandas,94.0,84,82,90
Anna Lucero,Data Cleaning & Preprocessing,94.0,62,64,82
Anna Lucero,Data Visualization with Matplotlib,70.0,58,92,82
Anna Lucero,Data Ethics,95.0,90,84,92
Anna Lucero,Data Analysis for Business Decisions,76.0,63,85,83
Anna Lucero,Blogging for Beginners,100.0,50,59,81
Anna Lucero,SEO for Content Creators,59.0,63,90,78
Anna Lucero,Mobile Testing Strategies,58.0,64,75,73
Anna Lucero,Influencer Marketing,96.0,89,55,82
Anna Lucero,Web Accessibility Standards,58.0,57,59,67
Anna Lucero,Ethics in AI,90.0,83,73,85
Anna Lucero,Affiliate Marketing,66.0,58,70,73
Anna Lucero,Introduction to Finance,85.0,95,95,92
Anna Lucero,Game Testing Techniques,84.0,89,52,76
Rachael Gardner,Data Analysis with Pandas,76.0,56,76,79
Rachael Gardner,Data Cleaning & Preprocessing,98.0,52,64,82
Rachael Gardner,Data Ethics,76.0,65,50,71
Rachael Gardner,Data Analysis for Business Decisions,74.0,98,72,81
Rachael Gardner,Data Visualization with Matplotlib,92.0,66,81,87
Rachael Gardner,Wireframing and Prototyping,95.0,96,68,87
Rachael Gardner,Video Production Basics,70.0,50,73,75
Rachael Gardner,Operating Systems Overview,72.0,56,100,86
Rachael Gardner,Influencer Marketing,70.0,92,77,81
Rachael Gardner,Introduction to Content Creation,74.0,78,79,81
Rachael Gardner,Blockchain Use Cases,79.0,80,84,85
Rachael Gardner,AI in Healthcare,68.0,68,86,81
Rachael Gardner,API Development,61.0,75,90,80
Rachael Gardner,E-commerce Development Basics,97.0,69,86,91
Madeline Burton,Data Visualization with Matplotlib,74.0,57,99,86
Madeline Burton,Data Cleaning & Preprocessing,75.0,53,88,82
Madeline Burton,Data Ethics,85.0,58,58,76
Madeline Burton,Data Analysis for Business Decisions,87.0,55,88,87
Madeline Burton,Data Analysis with Pandas,100.0,61,56,81
Madeline Burton,Analytics for Marketers,67.0,94,56,72
Madeline Burton,Budgeting Basics,54.0,66,94,78
Madeline Burton,SEO Fundamentals,67.0,65,65,73
Madeline Burton,Introduction to Human Resources,57.0,52,54,64
Madeline Burton,Interaction Design Principles,66.0,96,82,81
Madeline Burton,Speech Recognition Technologies,75.0,98,84,85
Madeline Burton,Sales Analytics,64.0,79,97,84
Madeline Burton,Deep Learning with TensorFlow,91.0,86,85,90
