User Name,Learning Path Title,Average Rating
Lisa Green,Blockchain Technology,77.0
Cassidy Schneider,Data Science,83.67
Cassidy Schneider,Business Analysis,84.5
Cassidy Schneider,Web Development,79.0
Cassidy Schneider,Sales Skills,67.0
Cassidy Schneider,Cybersecurity,74.0
Cassidy Schneider,UI/UX Design,75.0
Cassidy Schneider,Artificial Intelligence,80.0
Cassidy Schneider,Cloud Computing,83.0
Cassidy Schneider,Finance Basics,90.0
Cassidy Schneider,DevOps,84.0
Cassidy Schneider,Digital Marketing,78.0
Johnathan Park,Data Science,79.6
Johnathan Park,Business Analysis,88.5
Johnathan Park,Artificial Intelligence,72.0
Johnathan Park,Mobile App Development,85.0
Johnathan Park,Project Management,83.0
Dalton Gonzalez,Business Analysis,81.5
Dalton Gonzalez,Data Science,79.25
Dalton Gonzalez,Cloud Computing,87.0
Dalton Gonzalez,Sales Skills,93.0
Dalton Gonzalez,DevOps,62.0
Dalton Gonzalez,Finance Basics,87.0
Dalton Gonzalez,Full Stack Development,62.0
Taylor Griffith,Data Science,80.8
Taylor Griffith,Business Analysis,67.0
Taylor Griffith,Cloud Computing,85.5
Taylor Griffith,Full Stack Development,86.5
Taylor Griffith,Human Resources,98.0
Taylor Griffith,Artificial Intelligence,80.0
Taylor Griffith,Finance Basics,70.0
Taylor Griffith,IT Support,93.0
Cassandra Oneill,Business Analysis,77.0
Cassandra Oneill,Data Science,79.25
Cassandra Oneill,DevOps,84.0
Cassandra Oneill,Full Stack Development,83.5
Cassandra Oneill,Artificial Intelligence,73.0
Cassandra Oneill,Web Development,87.5
Cassandra Oneill,Game Development,84.0
Cassandra Oneill,Digital Marketing,85.0
Cassandra Oneill,Cloud Computing,69.0
Jose Patel,Data Science,79.25
Jose Patel,Business Analysis,86.5
Jose Patel,Human Resources,76.0
Jose Patel,Content Creation,77.0
Jose Patel,Machine Learning,75.0
Jose Patel,IT Support,78.0
Jose Patel,Cloud Computing,85.0
Jose Patel,Artificial Intelligence,77.0
Jose Patel,Cybersecurity,87.0
Kimberly Cummings,Data Science,77.2
Kimberly Cummings,Business Analysis,73.0
Kimberly Cummings,UI/UX Design,94.0
Kimberly Cummings,DevOps,80.0
Kimberly Cummings,Project Management,89.0
Kimberly Cummings,Cloud Computing,80.0
Kimberly Cummings,Digital Marketing,81.0
Kimberly Cummings,Full Stack Development,62.0
Chelsea Knight,Data Science,81.0
Chelsea Knight,Business Analysis,85.5
Chelsea Knight,UI/UX Design,75.0
Chelsea Knight,Human Resources,82.0
Chelsea Knight,Blockchain Technology,86.0
Chelsea Knight,Cybersecurity,82.0
Chelsea Knight,Content Creation,71.0
Chelsea Knight,Finance Basics,98.0
Sherri Evans,Data Science,87.5
Sherri Evans,Business Analysis,96.0
Sherri Evans,DevOps,87.0
Sherri Evans,Human Resources,85.0
Sherri Evans,Project Management,78.5
Sherri Evans,Web Development,89.0
Sherri Evans,Content Creation,81.0
Sherri Evans,Full Stack Development,75.0
Sherri Evans,Machine Learning,74.0
Sherri Evans,Cybersecurity,81.0
Crystal Wilson,Data Science,77.0
Crystal Wilson,Business Analysis,72.0
Crystal Wilson,Digital Marketing,85.0
Crystal Wilson,Cybersecurity,77.0
Crystal Wilson,Finance Basics,90.0
Crystal Wilson,Human Resources,79.0
Crystal Wilson,Mobile App Development,85.0
Laura Serrano,Data Science,82.0
Laura Serrano,Business Analysis,78.5
Laura Serrano,IT Support,90.0
Laura Serrano,Human Resources,91.0
Laura Serrano,Web Development,90.0
Laura Serrano,Mobile App Development,80.0
Laura Serrano,Game Development,73.0
Laura Serrano,Content Creation,83.0
Aaron Martin,Business Analysis,70.0
Aaron Martin,Data Science,80.75
Aaron Martin,Game Development,83.0
Aaron Martin,UI/UX Design,75.0
Aaron Martin,Project Management,94.0
Christopher Vargas,Business Analysis,79.0
Christopher Vargas,Data Science,78.25
Christopher Vargas,Machine Learning,74.0
Christopher Vargas,UI/UX Design,79.5
Christopher Vargas,Content Creation,81.0
Christopher Vargas,Blockchain Technology,64.0
Christopher Vargas,Mobile App Development,83.5
Christopher Burnett,Business Analysis,74.0
Christopher Burnett,Data Science,80.0
Christopher Burnett,Digital Marketing,66.0
Christopher Burnett,Full Stack Development,72.0
Christopher Burnett,Web Development,64.0
Christopher Burnett,Artificial Intelligence,89.0
Christopher Burnett,Sales Skills,76.0
Christopher Burnett,IT Support,79.0
Christopher Burnett,DevOps,88.0
Mark Jones,Data Science,78.4
Mark Jones,Business Analysis,81.0
Mark Jones,Game Development,77.0
Mark Jones,Full Stack Development,87.0
Mark Jones,DevOps,96.0
Mark Jones,Human Resources,78.0
Mark Jones,Blockchain Technology,82.0
Mark Jones,Finance Basics,75.0
Mark Jones,Sales Skills,93.0
Jacqueline Clark,Data Science,83.0
Jacqueline Clark,Business Analysis,79.0
Jacqueline Clark,Artificial Intelligence,72.0
Jacqueline Clark,Content Creation,89.0
Jacqueline Clark,Machine Learning,86.33
Jacqueline Clark,DevOps,84.0
Jacqueline Clark,Web Development,74.0
Jacqueline Clark,Human Resources,86.0
Jacqueline Clark,UI/UX Design,82.0
Jennifer Huff,Data Science,85.5
Jennifer Huff,Business Analysis,81.0
Jennifer Huff,Content Creation,81.0
Jennifer Huff,DevOps,79.0
Jennifer Huff,Sales Skills,72.0
Jennifer Huff,Finance Basics,89.0
Jennifer Huff,UI/UX Design,79.5
Jennifer Huff,Artificial Intelligence,79.0
Jennifer Huff,Human Resources,86.0
Adam Brooks,Data Science,82.0
Adam Brooks,Business Analysis,85.0
Adam Brooks,Game Development,94.0
Adam Brooks,Content Creation,65.0
Adam Brooks,DevOps,74.0
Adam Brooks,Digital Marketing,92.0
Jason Ross,Data Science,79.0
Jason Ross,Business Analysis,75.0
Jason Ross,UI/UX Design,89.0
Jason Ross,Content Creation,82.0
Jason Ross,Machine Learning,73.0
Jason Ross,Web Development,83.0
Jason Ross,Game Development,62.0
Karen Williams,Data Science,81.2
Karen Williams,Business Analysis,89.0
Karen Williams,IT Support,78.0
Karen Williams,Mobile App Development,77.0
Karen Williams,Cybersecurity,72.0
Karen Williams,Human Resources,80.0
Karen Williams,Content Creation,86.0
Richard Smith,Data Science,84.0
Richard Smith,Business Analysis,79.5
Richard Smith,Full Stack Development,88.0
Richard Smith,IT Support,69.0
Richard Smith,Finance Basics,79.0
Richard Smith,Human Resources,88.0
Richard Smith,Blockchain Technology,87.0
Larry Lynn,Data Science,73.6
Larry Lynn,Business Analysis,79.0
Larry Lynn,Cybersecurity,76.5
Larry Lynn,Web Development,82.0
Larry Lynn,Digital Marketing,77.0
Larry Lynn,Content Creation,71.0
Larry Lynn,Machine Learning,81.0
Larry Lynn,Project Management,93.0
Eric Miller,Business Analysis,78.0
Eric Miller,Data Science,79.5
Eric Miller,Cloud Computing,80.0
Eric Miller,Mobile App Development,82.33
Eric Miller,Machine Learning,87.0
Eric Miller,Game Development,80.0
Eric Miller,Finance Basics,81.0
Eric Miller,Content Creation,83.0
Eric Miller,Project Management,75.0
Eric Miller,IT Support,75.0
Amy Hernandez,Data Science,76.75
Amy Hernandez,Business Analysis,85.0
Amy Hernandez,Digital Marketing,80.0
Amy Hernandez,Cybersecurity,86.5
Amy Hernandez,Web Development,80.0
Amy Hernandez,Mobile App Development,80.0
Amy Hernandez,Full Stack Development,65.0
Amy Hernandez,DevOps,79.0
Amy Hernandez,UI/UX Design,89.0
Jennifer Bradford,Data Science,83.25
Jennifer Bradford,Business Analysis,68.0
Jennifer Bradford,IT Support,85.0
Jennifer Bradford,Sales Skills,82.0
Jennifer Bradford,Artificial Intelligence,79.0
Jennifer Bradford,Digital Marketing,88.0
Jennifer Bradford,Project Management,93.0
Alison Miller,Data Science,76.0
Alison Miller,Business Analysis,81.0
Alison Miller,Cloud Computing,80.0
Alison Miller,Project Management,75.0
Alison Miller,Web Development,87.0
Alison Miller,Cybersecurity,76.0
Alison Miller,Content Creation,92.0
Alison Miller,Human Resources,85.0
Alison Miller,Sales Skills,91.0
Paul Cardenas,Data Science,78.75
Paul Cardenas,Business Analysis,86.0
Paul Cardenas,Machine Learning,72.0
Paul Cardenas,Web Development,89.0
Paul Cardenas,IT Support,80.0
Paul Cardenas,Content Creation,71.0
Paul Cardenas,Mobile App Development,70.0
Paul Cardenas,Digital Marketing,68.0
Paul Cardenas,Cloud Computing,72.0
Paul Cardenas,Blockchain Technology,84.0
Paul Cardenas,Sales Skills,71.0
Dana Arias,Data Science,75.5
Dana Arias,Business Analysis,83.0
Dana Arias,Project Management,84.0
Dana Arias,IT Support,84.0
Dana Arias,Full Stack Development,76.0
Dana Arias,DevOps,87.0
Dana Arias,Digital Marketing,72.0
Dana Arias,Blockchain Technology,88.0
Dana Arias,UI/UX Design,71.0
Dana Arias,Sales Skills,74.0
Teresa Moreno,Data Science,80.25
Teresa Moreno,Business Analysis,78.0
Teresa Moreno,Blockchain Technology,71.0
Teresa Moreno,Artificial Intelligence,77.5
Teresa Moreno,Project Management,93.0
Teresa Moreno,Sales Skills,87.0
Teresa Moreno,Cloud Computing,78.0
Teresa Moreno,Cybersecurity,90.0
Teresa Moreno,Full Stack Development,76.0
Brian Butler,Data Science,76.75
Brian Butler,Business Analysis,92.0
Brian Butler,Finance Basics,79.0
Brian Butler,Cloud Computing,85.0
Brian Butler,Cybersecurity,77.5
Brian Butler,Sales Skills,85.0
Brian Butler,Game Development,78.0
Krista Rodriguez,Business Analysis,88.0
Krista Rodriguez,Data Science,73.75
Krista Rodriguez,Finance Basics,84.0
Krista Rodriguez,Artificial Intelligence,77.5
Krista Rodriguez,Digital Marketing,80.0
Krista Rodriguez,DevOps,80.67
Krista Rodriguez,Content Creation,77.0
Krista Rodriguez,UI/UX Design,80.0
Krista Rodriguez,Human Resources,75.0
Dr. Jennifer Moore,Data Science,82.5
Dr. Jennifer Moore,Business Analysis,70.5
Dr. Jennifer Moore,Blockchain Technology,75.0
Dr. Jennifer Moore,Finance Basics,82.5
Dr. Jennifer Moore,Human Resources,88.0
Dr. Jennifer Moore,Full Stack Development,68.0
Dr. Jennifer Moore,IT Support,80.0
Kendra Moreno,Data Science,70.25
Kendra Moreno,Business Analysis,74.0
Kendra Moreno,Artificial Intelligence,73.5
Kendra Moreno,Machine Learning,85.5
Kendra Moreno,Human Resources,84.0
Kendra Moreno,Full Stack Development,81.0
Kendra Moreno,Digital Marketing,81.0
Kendra Moreno,Cloud Computing,94.0
April Flores,Data Science,78.75
April Flores,Business Analysis,80.0
April Flores,DevOps,77.0
April Flores,Full Stack Development,79.0
April Flores,Digital Marketing,80.0
April Flores,Machine Learning,78.0
April Flores,Cloud Computing,89.0
April Flores,Content Creation,80.0
April Flores,Project Management,77.0
April Flores,Human Resources,73.0
Anthony Garrison,Business Analysis,82.0
Anthony Garrison,Data Science,83.0
Anthony Garrison,Blockchain Technology,83.0
Anthony Garrison,Cloud Computing,75.0
Anthony Garrison,Project Management,82.5
Anthony Garrison,Finance Basics,86.0
Daniel Parrish,Data Science,84.75
Daniel Parrish,Business Analysis,85.0
Daniel Parrish,Web Development,81.0
Daniel Parrish,Project Management,72.0
Daniel Parrish,Content Creation,82.0
Daniel Parrish,Digital Marketing,70.0
Daniel Parrish,DevOps,70.0
Daniel Parrish,Finance Basics,85.0
Daniel Parrish,Cybersecurity,86.0
Daniel Parrish,Human Resources,85.0
Daniel Parrish,Artificial Intelligence,78.0
Evan Sellers,Data Science,81.0
Evan Sellers,Business Analysis,78.0
Evan Sellers,DevOps,94.0
Evan Sellers,IT Support,76.67
Evan Sellers,Artificial Intelligence,83.0
Evan Sellers,Mobile App Development,89.0
Evan Sellers,Cloud Computing,78.0
Evan Sellers,Machine Learning,82.0
Evan Sellers,UI/UX Design,67.0
Evan Sellers,Sales Skills,83.0
Jasmine Garrett,Data Science,80.75
Jasmine Garrett,Business Analysis,76.0
Jasmine Garrett,Artificial Intelligence,66.5
Jasmine Garrett,Digital Marketing,84.0
Jasmine Garrett,DevOps,91.0
Jasmine Garrett,IT Support,77.0
Jasmine Garrett,Cloud Computing,87.0
Maria Hardy,Business Analysis,86.5
Maria Hardy,Data Science,79.25
Maria Hardy,Artificial Intelligence,73.0
Maria Hardy,UI/UX Design,79.5
Maria Hardy,Content Creation,82.0
Maria Hardy,Finance Basics,73.0
Maria Hardy,Cybersecurity,93.0
Heidi Hardy,Data Science,76.33
Heidi Hardy,Business Analysis,74.0
Heidi Hardy,IT Support,90.0
Heidi Hardy,Machine Learning,76.5
Heidi Hardy,UI/UX Design,79.5
Heidi Hardy,Cloud Computing,72.0
Heidi Hardy,Sales Skills,82.0
Heidi Hardy,DevOps,85.0
Heidi Hardy,Content Creation,89.0
Katie Carter,Data Science,85.0
Katie Carter,Business Analysis,79.0
Katie Carter,Finance Basics,86.0
Katie Carter,Human Resources,73.0
Katie Carter,Content Creation,77.0
Katie Carter,Cloud Computing,79.0
Katie Carter,Digital Marketing,81.0
Katie Carter,Sales Skills,81.0
Kim Moore,Data Science,75.25
Kim Moore,Business Analysis,75.5
Kim Moore,Cloud Computing,71.0
Kim Moore,Machine Learning,93.0
Kim Moore,DevOps,84.5
Kim Moore,Finance Basics,91.0
Rachel Mitchell,Data Science,79.0
Rachel Mitchell,Business Analysis,88.0
Rachel Mitchell,Project Management,79.0
Rachel Mitchell,Digital Marketing,82.0
Rachel Mitchell,Machine Learning,89.0
Rachel Mitchell,Finance Basics,79.0
Rachel Mitchell,Content Creation,68.0
Rachel Mitchell,Blockchain Technology,81.0
Rachel Mitchell,Mobile App Development,85.0
Jeffrey Walker,Business Analysis,96.0
Jeffrey Walker,Data Science,84.5
Jeffrey Walker,Web Development,79.0
Jeffrey Walker,Cybersecurity,78.0
Jeffrey Walker,Mobile App Development,71.5
Jeffrey Walker,Project Management,84.0
Jeffrey Walker,UI/UX Design,76.0
Jeffrey Walker,Human Resources,78.0
Jeffrey Walker,Sales Skills,76.0
Mark York Jr.,Business Analysis,75.0
Mark York Jr.,Data Science,80.75
Mark York Jr.,Digital Marketing,76.5
Mark York Jr.,Game Development,72.0
Mark York Jr.,Sales Skills,72.0
Mark York Jr.,Content Creation,87.0
Mark York Jr.,DevOps,91.0
Mark York Jr.,Mobile App Development,65.0
Mark York Jr.,Cybersecurity,86.0
Nicole Blair,Data Science,77.75
Nicole Blair,Business Analysis,76.5
Nicole Blair,Machine Learning,76.0
Nicole Blair,Project Management,81.0
Nicole Blair,Cybersecurity,80.0
Nicole Blair,Finance Basics,90.0
Nicole Blair,Sales Skills,81.0
Nicole Blair,Game Development,84.0
Mallory Webb,Data Science,77.5
Mallory Webb,Business Analysis,71.0
Mallory Webb,Cybersecurity,88.0
Mallory Webb,UI/UX Design,76.5
Mallory Webb,Project Management,70.0
Mallory Webb,Web Development,89.0
Mallory Webb,Finance Basics,79.0
Mallory Webb,Mobile App Development,75.0
Mallory Webb,Machine Learning,91.0
Mallory Webb,Sales Skills,81.0
Kristina Price,Data Science,80.0
Kristina Price,Business Analysis,70.0
Kristina Price,Human Resources,76.0
Kristina Price,Content Creation,92.0
Kristina Price,Cybersecurity,74.0
Kristina Price,UI/UX Design,91.5
Kristina Price,Project Management,80.0
Kristina Price,Digital Marketing,78.0
Sylvia King,Business Analysis,96.0
Sylvia King,Data Science,83.8
Sylvia King,Finance Basics,74.5
Sylvia King,UI/UX Design,76.0
Sylvia King,Human Resources,82.0
Sylvia King,Content Creation,73.0
Sylvia King,Artificial Intelligence,73.0
Crystal Roberts,Data Science,83.25
Crystal Roberts,Business Analysis,76.5
Crystal Roberts,Sales Skills,85.0
Crystal Roberts,Artificial Intelligence,82.0
Crystal Roberts,Human Resources,80.0
Crystal Roberts,Content Creation,78.0
Cody Dyer,Data Science,78.33
Cody Dyer,Business Analysis,84.0
Cody Dyer,Finance Basics,70.5
Cody Dyer,Full Stack Development,84.0
Cody Dyer,IT Support,73.0
Cody Dyer,Artificial Intelligence,86.0
Cody Dyer,Game Development,72.0
Cody Dyer,Machine Learning,99.0
April Maldonado,Data Science,86.5
April Maldonado,Business Analysis,78.0
April Maldonado,Machine Learning,78.0
April Maldonado,Human Resources,80.0
April Maldonado,Content Creation,86.0
April Maldonado,IT Support,93.0
April Maldonado,Digital Marketing,78.0
April Maldonado,Web Development,72.0
April Maldonado,Mobile App Development,89.0
Summer Aguirre,Business Analysis,87.0
Summer Aguirre,Data Science,79.8
Summer Aguirre,Sales Skills,77.0
Summer Aguirre,Web Development,80.0
Summer Aguirre,Game Development,81.0
Matthew Stevens,Data Science,76.5
Matthew Stevens,Business Analysis,90.0
Matthew Stevens,IT Support,89.0
Matthew Stevens,Cloud Computing,84.0
Matthew Stevens,Finance Basics,74.0
Matthew Stevens,Mobile App Development,82.0
Matthew Stevens,Web Development,88.0
Steven Smith,Data Science,84.75
Steven Smith,Business Analysis,90.0
Steven Smith,Cloud Computing,72.5
Steven Smith,Mobile App Development,71.0
Steven Smith,Blockchain Technology,82.0
Philip Harris,Data Science,74.8
Philip Harris,Business Analysis,81.67
Philip Harris,Cybersecurity,70.0
Philip Harris,Sales Skills,93.0
Philip Harris,Digital Marketing,75.0
Philip Harris,Artificial Intelligence,91.0
Jacob Stone,Data Science,81.5
Jacob Stone,Business Analysis,82.0
Jacob Stone,Full Stack Development,70.0
Jacob Stone,Game Development,76.0
Jacob Stone,Artificial Intelligence,77.0
Jacob Stone,Content Creation,80.0
Jacob Stone,Human Resources,86.0
Jacob Stone,DevOps,73.0
Jacob Stone,Cybersecurity,79.0
Denise Stewart,Data Science,79.25
Denise Stewart,Business Analysis,82.0
Denise Stewart,Human Resources,77.0
Denise Stewart,Finance Basics,87.0
Denise Stewart,Artificial Intelligence,93.0
Denise Stewart,Full Stack Development,72.0
Denise Stewart,Cybersecurity,71.0
Denise Stewart,Mobile App Development,90.0
Jason Porter,Data Science,86.0
Jason Porter,Business Analysis,73.0
Jason Porter,IT Support,76.0
Jason Porter,DevOps,71.0
Jason Porter,Content Creation,74.0
Jason Porter,Digital Marketing,78.0
Jason Porter,Blockchain Technology,77.0
James White,Data Science,87.25
James White,Business Analysis,76.0
James White,Full Stack Development,87.0
James White,Finance Basics,82.0
James White,Human Resources,71.0
James White,Digital Marketing,76.0
James White,Cloud Computing,91.0
James White,Cybersecurity,90.0
Kristen Ruiz,Data Science,83.5
Kristen Ruiz,Business Analysis,66.0
Kristen Ruiz,Sales Skills,78.0
Kristen Ruiz,Full Stack Development,75.0
Kristen Ruiz,Project Management,90.0
Kristen Ruiz,Blockchain Technology,78.5
Kristen Ruiz,Digital Marketing,81.0
Kristen Ruiz,Web Development,69.0
Adam Warner,Business Analysis,77.5
Adam Warner,Data Science,78.5
Adam Warner,Sales Skills,89.0
Adam Warner,Digital Marketing,87.0
Adam Warner,UI/UX Design,79.0
Adam Warner,Cybersecurity,74.0
Adam Warner,Finance Basics,85.0
Albert Cabrera,Data Science,78.25
Albert Cabrera,IT Support,66.0
Albert Cabrera,Blockchain Technology,89.0
Albert Cabrera,Machine Learning,74.0
Albert Cabrera,Content Creation,80.0
Albert Cabrera,Full Stack Development,72.0
Albert Cabrera,Cloud Computing,88.0
Albert Cabrera,Human Resources,88.0
Albert Cabrera,UI/UX Design,80.0
Jacqueline Jensen,Data Science,76.5
Jacqueline Jensen,Business Analysis,87.0
Jacqueline Jensen,Human Resources,79.0
Jacqueline Jensen,Digital Marketing,64.0
Jacqueline Jensen,Mobile App Development,72.5
Jacqueline Jensen,IT Support,79.0
Jacqueline Jensen,Blockchain Technology,86.0
Christopher Wise,Data Science,81.75
Christopher Wise,Business Analysis,65.0
Christopher Wise,Finance Basics,79.0
Christopher Wise,Machine Learning,81.0
Christopher Wise,DevOps,76.0
Christopher Wise,Human Resources,79.0
Christopher Wise,Project Management,76.0
Karen Sanchez,Data Science,79.5
Karen Sanchez,Business Analysis,88.0
Karen Sanchez,Digital Marketing,74.0
Karen Sanchez,Artificial Intelligence,92.0
Karen Sanchez,Cloud Computing,90.0
Karen Sanchez,Blockchain Technology,77.0
Karen Sanchez,UI/UX Design,78.0
Karen Sanchez,Mobile App Development,83.0
Karen Sanchez,DevOps,71.0
Karen Sanchez,Full Stack Development,83.0
Kelly Stanley,Data Science,74.75
Kelly Stanley,Business Analysis,74.0
Kelly Stanley,Artificial Intelligence,79.0
Kelly Stanley,Game Development,71.0
Kelly Stanley,Cloud Computing,84.0
Kelly Stanley,Human Resources,84.0
Kelly Stanley,Machine Learning,79.0
Donald Horn,Data Science,78.75
Donald Horn,Business Analysis,77.0
Donald Horn,Artificial Intelligence,76.0
Donald Horn,Finance Basics,88.5
Donald Horn,Project Management,81.0
Donald Horn,Content Creation,85.0
Donald Horn,Full Stack Development,81.0
Donald Horn,UI/UX Design,81.0
Donald Horn,Digital Marketing,71.0
Lindsey Jordan,Data Science,80.5
Lindsey Jordan,Business Analysis,75.0
Lindsey Jordan,UI/UX Design,71.0
Lindsey Jordan,IT Support,81.0
Lindsey Jordan,Digital Marketing,74.0
Lindsey Jordan,Content Creation,74.0
Lindsey Jordan,Cloud Computing,74.0
Lindsey Jordan,DevOps,76.0
Claire Dunlap,Data Science,80.4
Claire Dunlap,Business Analysis,66.0
Claire Dunlap,IT Support,82.0
Claire Dunlap,UI/UX Design,70.0
Claire Dunlap,Blockchain Technology,82.5
Claire Dunlap,Cybersecurity,75.0
Claire Dunlap,Sales Skills,73.5
Megan Harrington,Data Science,74.8
Megan Harrington,Business Analysis,80.0
Megan Harrington,Web Development,83.0
Megan Harrington,Content Creation,80.0
Megan Harrington,Project Management,74.0
Megan Harrington,UI/UX Design,76.0
Andrea Melton,Data Science,84.5
Andrea Melton,Business Analysis,72.5
Andrea Melton,Full Stack Development,77.0
Andrea Melton,Cybersecurity,76.0
Andrea Melton,Artificial Intelligence,88.0
Andrea Melton,UI/UX Design,69.0
Andrea Melton,Finance Basics,68.0
Andrea Melton,IT Support,70.0
Andrea Melton,Blockchain Technology,91.0
Dawn Stewart,Data Science,77.6
Dawn Stewart,Business Analysis,76.0
Dawn Stewart,UI/UX Design,81.0
Dawn Stewart,Machine Learning,65.0
Dawn Stewart,DevOps,79.0
Dawn Stewart,Full Stack Development,75.0
Dawn Stewart,Artificial Intelligence,88.0
Melissa Johnson,Data Science,85.0
Melissa Johnson,Business Analysis,73.0
Melissa Johnson,Digital Marketing,85.0
Melissa Johnson,Blockchain Technology,82.0
Melissa Johnson,IT Support,78.0
Melissa Johnson,UI/UX Design,77.0
Melissa Johnson,Cloud Computing,84.0
Melissa Johnson,Full Stack Development,73.0
Anna Patterson,Data Science,77.75
Anna Patterson,Business Analysis,81.0
Anna Patterson,Mobile App Development,75.67
Anna Patterson,Game Development,83.0
Anna Patterson,IT Support,77.0
Anna Patterson,Content Creation,80.0
Anna Patterson,Digital Marketing,90.0
Anna Patterson,Cybersecurity,80.0
Tonya Rosales,Data Science,82.2
Tonya Rosales,Business Analysis,92.0
Tonya Rosales,Mobile App Development,78.0
Tonya Rosales,Content Creation,78.0
Tonya Rosales,Cloud Computing,69.0
Tonya Rosales,Machine Learning,90.0
Tonya Rosales,UI/UX Design,81.0
Tonya Rosales,Full Stack Development,73.0
Sara Stevens,Business Analysis,87.0
Sara Stevens,Data Science,81.25
Sara Stevens,Finance Basics,83.0
Sara Stevens,Blockchain Technology,71.0
Sara Stevens,Sales Skills,81.0
Sara Stevens,Project Management,82.5
Sara Stevens,Web Development,90.0
Sara Stevens,DevOps,90.0
Sara Stevens,Content Creation,87.5
Sara Stevens,Cloud Computing,84.0
Sarah Sullivan,Data Science,80.2
Sarah Sullivan,Business Analysis,71.5
Sarah Sullivan,Content Creation,77.5
Sarah Sullivan,DevOps,79.0
Sarah Sullivan,Game Development,79.0
Sarah Sullivan,Machine Learning,85.0
Sarah Sullivan,Project Management,85.0
Mr. Charles Simmons,Business Analysis,75.0
Mr. Charles Simmons,Data Science,86.8
Mr. Charles Simmons,Digital Marketing,82.5
Mr. Charles Simmons,Web Development,70.0
Mr. Charles Simmons,Artificial Intelligence,76.0
Mr. Charles Simmons,Finance Basics,92.0
Mr. Charles Simmons,Human Resources,89.0
Mr. Charles Simmons,Machine Learning,85.0
Lisa Oconnell,Data Science,85.0
Lisa Oconnell,Business Analysis,79.0
Lisa Oconnell,Full Stack Development,91.0
Lisa Oconnell,Machine Learning,80.0
Lisa Oconnell,Project Management,78.0
Lisa Oconnell,Sales Skills,84.0
Lisa Oconnell,Game Development,74.0
Jonathan Cannon,Business Analysis,78.5
Jonathan Cannon,Data Science,83.25
Jonathan Cannon,IT Support,85.0
Jonathan Cannon,Blockchain Technology,66.0
Jonathan Cannon,Sales Skills,73.0
Jonathan Cannon,Web Development,74.0
Jonathan Cannon,Finance Basics,65.0
Jonathan Cannon,Human Resources,75.0
Stephen Hall,Data Science,79.83
Stephen Hall,Business Analysis,88.0
Stephen Hall,Finance Basics,79.5
Stephen Hall,Digital Marketing,72.0
Stephen Hall,Web Development,85.5
Stephen Hall,Full Stack Development,94.0
Joshua Meza,Data Science,82.25
Joshua Meza,Business Analysis,84.0
Joshua Meza,Human Resources,87.0
Joshua Meza,Content Creation,82.0
Joshua Meza,Game Development,89.0
Joshua Meza,Full Stack Development,87.5
Joshua Meza,Cloud Computing,79.0
Joshua Meza,UI/UX Design,83.0
Jill Edwards,Data Science,85.0
Jill Edwards,Business Analysis,90.0
Jill Edwards,Project Management,75.0
Jill Edwards,Cloud Computing,77.0
Jill Edwards,Web Development,79.0
Jill Edwards,DevOps,66.0
Jill Edwards,Game Development,69.0
Jill Edwards,Sales Skills,77.0
Jessica Bishop,Data Science,78.75
Jessica Bishop,Business Analysis,88.0
Jessica Bishop,Cloud Computing,75.0
Jessica Bishop,Full Stack Development,71.0
Jessica Bishop,Blockchain Technology,92.0
Jessica Bishop,Cybersecurity,71.0
Jessica Bishop,IT Support,85.0
Jessica Bishop,Finance Basics,91.0
Douglas Mays,Data Science,84.0
Douglas Mays,Business Analysis,88.0
Douglas Mays,Cybersecurity,82.0
Douglas Mays,Finance Basics,75.0
Douglas Mays,Game Development,89.0
Douglas Mays,Web Development,92.0
Douglas Mays,Full Stack Development,79.0
Douglas Mays,DevOps,82.0
Douglas Mays,Digital Marketing,84.0
Douglas Mays,Human Resources,85.5
Matthew Jones,Data Science,76.0
Matthew Jones,Business Analysis,71.0
Matthew Jones,Web Development,77.5
Matthew Jones,Cybersecurity,74.0
Matthew Jones,Digital Marketing,89.0
Matthew Jones,IT Support,66.0
Matthew Jones,Machine Learning,76.0
Matthew Jones,Mobile App Development,87.5
Matthew Jones,DevOps,92.0
Crystal Nixon,Business Analysis,84.0
Crystal Nixon,Data Science,78.75
Crystal Nixon,UI/UX Design,83.0
Crystal Nixon,Web Development,86.0
Crystal Nixon,Digital Marketing,91.0
Crystal Nixon,Sales Skills,67.0
Crystal Nixon,Blockchain Technology,78.0
Crystal Nixon,Mobile App Development,83.0
Crystal Nixon,Cloud Computing,82.0
Crystal Nixon,Project Management,94.0
Crystal Nixon,Content Creation,77.0
Christopher Harding,Data Science,82.0
Christopher Harding,Business Analysis,75.5
Christopher Harding,IT Support,88.0
Christopher Harding,Artificial Intelligence,96.0
Christopher Harding,Game Development,88.5
Christopher Harding,Finance Basics,84.0
Christopher Harding,DevOps,78.0
Christopher Harding,Cloud Computing,84.0
Christopher Harding,UI/UX Design,98.0
Christopher Harding,Mobile App Development,75.0
Larry Wright,Data Science,77.5
Larry Wright,Business Analysis,71.0
Larry Wright,Content Creation,84.0
Larry Wright,Digital Marketing,79.0
Larry Wright,Full Stack Development,74.0
Larry Wright,DevOps,82.0
Larry Wright,Artificial Intelligence,70.0
Larry Wright,IT Support,84.0
Larry Wright,Game Development,93.0
Larry Wright,Finance Basics,86.0
Isaac Haley,Data Science,74.5
Isaac Haley,Business Analysis,83.0
