User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Kimberly Solomon,Data Visualization with Matplotlib,69.0,68,67,74
Kimberly Solomon,Network Security Fundamentals,55.0,83,55,67
Kimberly Solomon,Smart Contracts Development,100.0,66,81,90
Kimberly Solomon,API Integration in Mobile Apps,92.0,56,58,78
Kimberly Solomon,Training and Development,89.0,82,84,89
Kimberly Solomon,AI for Business,71.0,91,83,83
Kimberly Solomon,Deep Learning Fundamentals,79.0,99,91,89
Kimberly Solomon,Introduction to Content Creation,98.0,67,50,78
Kimberly Solomon,Multiplayer Game Development,93.0,77,69,84
Kimberly Solomon,Responsive Web Design,93.0,70,65,82
Kimberly Solomon,Security Awareness for IT Support,54.0,58,91,77
Leah Ellis MD,Data Analysis for Business Decisions,64.0,87,83,80
Leah Ellis MD,Data Visualization with Matplotlib,72.0,57,90,82
Leah Ellis MD,Data Cleaning & Preprocessing,63.0,58,95,81
Leah Ellis MD,Data Ethics,78.0,97,54,76
Leah Ellis MD,HR Technology Tools,65.0,60,82,77
Leah Ellis MD,MongoDB,68.0,79,87,82
Leah Ellis MD,Social Media Marketing,68.0,54,84,79
Leah Ellis MD,SWOT Analysis for Business,78.0,54,96,86
Leah Ellis MD,Azure Basics,54.0,72,65,69
Leah Ellis MD,Game Monetization Strategies,96.0,68,84,90
Leah Ellis MD,Backend Development Fundamentals,84.0,52,87,85
Leah Ellis MD,Smart Contracts Development,73.0,78,88,84
Leah Ellis MD,Google Cloud Platform Essentials,75.0,56,83,81
Leah Ellis MD,Introduction to IT Support,90.0,58,99,92
Matthew Gentry,Data Visualization with Matplotlib,59.0,55,59,67
Matthew Gentry,Data Analysis with Pandas,69.0,71,85,81
Matthew Gentry,Data Cleaning & Preprocessing,54.0,99,55,68
Matthew Gentry,Data Analysis for Business Decisions,90.0,62,59,78
Matthew Gentry,Data Ethics,90.0,50,79,84
Matthew Gentry,Container Orchestration with Kubernetes,54.0,69,51,64
Matthew Gentry,Building Customer Relationships,67.0,54,54,68
Matthew Gentry,Influencer Marketing,90.0,98,60,82
Matthew Gentry,Presentation Skills for Sales,82.0,65,55,74
Matthew Gentry,Performance Optimization for Mobile Apps,99.0,97,97,98
Matthew Gentry,Blockchain Security,80.0,74,96,89
Matthew Gentry,Introduction to Finance,61.0,58,62,69
Matthew Gentry,Web Application Security,80.0,83,82,85
Matthew Gentry,SWOT Analysis for Business,51.0,69,71,70
Matthew Gentry,Monitoring and Logging,89.0,54,57,76
Mr. Chase Green,Data Visualization with Matplotlib,66.0,64,86,80
Mr. Chase Green,Data Ethics,83.0,80,69,81
Mr. Chase Green,Data Cleaning & Preprocessing,79.0,72,66,78
Mr. Chase Green,Data Analysis with Pandas,62.0,71,71,74
Mr. Chase Green,Containerization with Docker,58.0,73,52,66
Mr. Chase Green,Introduction to Cloud Computing,80.0,94,88,88
Mr. Chase Green,Podcasting Fundamentals,52.0,98,81,76
Mr. Chase Green,Publishing Mobile Apps,74.0,74,56,73
Mr. Chase Green,Risk Management in Finance,89.0,60,60,78
Mr. Chase Green,Introduction to Blockchain,77.0,69,90,85
Mr. Chase Green,Design Thinking Process,66.0,89,68,76
Mr. Chase Green,Security in Cloud Computing,69.0,51,52,67
Mr. Chase Green,Monitoring and Logging,51.0,82,51,64
Mr. Chase Green,Presentation Skills for Business Analysts,70.0,96,71,79
Katherine Abbott,Data Analysis with Pandas,100.0,77,66,86
Katherine Abbott,Data Ethics,55.0,92,100,83
Katherine Abbott,Data Analysis for Business Decisions,78.0,51,93,85
Katherine Abbott,Data Visualization with Matplotlib,72.0,83,76,80
Katherine Abbott,Data Cleaning & Preprocessing,98.0,88,67,87
Katherine Abbott,Big Data with Spark,73.0,89,64,77
Katherine Abbott,Backend Development Fundamentals,87.0,52,57,76
Katherine Abbott,Social Media Content Creation,92.0,77,96,93
Katherine Abbott,Understanding Consumer Behavior,66.0,86,99,86
Katherine Abbott,Hyperledger Basics,74.0,52,98,85
Katherine Abbott,Design Thinking Process,62.0,84,57,70
Katherine Abbott,Progressive Web Apps (PWAs),89.0,77,51,77
Katherine Abbott,SEO Fundamentals,82.0,98,72,84
Katherine Abbott,Risk Management in Cybersecurity,96.0,72,53,79
Tracy Davidson,Data Cleaning & Preprocessing,57.0,77,66,71
Tracy Davidson,Data Visualization with Matplotlib,60.0,79,81,77
Tracy Davidson,Data Ethics,71.0,69,81,80
Tracy Davidson,Data Analysis for Business Decisions,84.0,58,64,78
Tracy Davidson,Data Analysis with Pandas,75.0,68,94,86
Tracy Davidson,Project Management Basics,79.0,64,80,82
Tracy Davidson,Stakeholder Analysis,51.0,84,81,75
Tracy Davidson,Mobile App Security,64.0,95,97,86
Tracy Davidson,Multiplayer Game Development,66.0,76,72,76
Tracy Davidson,Big Data with Spark,92.0,54,72,83
Tracy Davidson,Introduction to DevOps,79.0,99,67,81
Tracy Davidson,Building Customer Relationships,64.0,56,92,80
Tracy Davidson,Project Management Tools Overview,72.0,68,59,73
Tracy Davidson,Visual Design Basics,83.0,62,88,86
Tracy Davidson,Presentation Skills for Business Analysts,76.0,80,69,79
Jeremy Alvarez,Data Visualization with Matplotlib,65.0,50,86,78
Jeremy Alvarez,Data Ethics,66.0,85,81,80
Jeremy Alvarez,Data Analysis for Business Decisions,50.0,76,71,70
Jeremy Alvarez,Data Analysis with Pandas,73.0,52,77,78
Jeremy Alvarez,Data Cleaning & Preprocessing,88.0,88,94,92
Jeremy Alvarez,Container Orchestration with Kubernetes,79.0,52,65,76
Jeremy Alvarez,Employee Engagement Techniques,87.0,77,81,86
Jeremy Alvarez,Risk Management in Projects,66.0,98,73,78
Jeremy Alvarez,Business Case Development,96.0,67,82,89
Jeremy Alvarez,Predictive Analytics,53.0,94,57,68
Donald Cooper,Data Cleaning & Preprocessing,76.0,84,55,74
Donald Cooper,Data Ethics,74.0,69,75,79
Donald Cooper,Data Analysis for Business Decisions,74.0,59,52,70
Donald Cooper,Data Visualization with Matplotlib,84.0,67,71,81
Donald Cooper,Data Analysis with Pandas,83.0,67,85,86
Donald Cooper,Business Process Modeling,99.0,51,94,93
Donald Cooper,Version Control with Git,100.0,93,59,85
Donald Cooper,Speech Recognition Technologies,64.0,74,86,80
Donald Cooper,Time Management for Sales,76.0,77,58,75
Donald Cooper,Podcasting Fundamentals,67.0,100,98,88
Sarah Barajas,Data Ethics,85.0,86,76,85
Sarah Barajas,Data Analysis for Business Decisions,78.0,81,76,82
Sarah Barajas,Data Analysis with Pandas,91.0,62,52,76
Sarah Barajas,Data Cleaning & Preprocessing,97.0,97,99,98
Sarah Barajas,Data Visualization with Matplotlib,56.0,97,63,71
Sarah Barajas,Podcasting Fundamentals,97.0,91,84,92
Sarah Barajas,SEO Fundamentals,95.0,87,52,80
Sarah Barajas,Unsupervised Learning,56.0,88,51,66
Sarah Barajas,Design Tools Overview,51.0,75,61,67
Sarah Barajas,Presentation Skills for Sales,71.0,82,93,86
Sarah Barajas,Natural Language Processing Techniques,60.0,99,62,73
Sarah Barajas,Reinforcement Learning,89.0,56,82,85
Sarah Barajas,API Development,94.0,94,59,83
Sarah Barajas,Communication Skills for Project Managers,95.0,85,67,85
Jordan Jones,Data Ethics,74.0,93,56,75
Jordan Jones,Data Analysis with Pandas,96.0,93,54,82
Jordan Jones,Data Visualization with Matplotlib,99.0,52,66,83
Jordan Jones,Data Cleaning & Preprocessing,80.0,59,78,81
Jordan Jones,Data Analysis for Business Decisions,55.0,55,87,75
Jordan Jones,Statistical Analysis,83.0,64,50,73
Jordan Jones,Containerization with Docker,75.0,100,79,84
Jordan Jones,Cross-Platform Development with Flutter,52.0,95,60,69
Jordan Jones,User Interface Design for Mobile Apps,56.0,74,87,77
Jordan Jones,Reinforcement Learning,86.0,68,97,91
Jordan Jones,Mobile App Design,80.0,74,69,80
Shannon Martinez,Data Cleaning & Preprocessing,64.0,97,94,85
Shannon Martinez,Data Analysis for Business Decisions,77.0,62,75,79
Shannon Martinez,Data Visualization with Matplotlib,64.0,67,76,76
Shannon Martinez,Data Analysis with Pandas,88.0,99,93,93
Shannon Martinez,Data Ethics,83.0,96,73,84
Shannon Martinez,Blockchain Security,90.0,81,69,84
Shannon Martinez,React,53.0,83,70,71
Shannon Martinez,Introduction to DevOps,81.0,69,69,79
Shannon Martinez,Automating Cloud Deployments,66.0,53,63,70
Shannon Martinez,Training and Development,96.0,56,76,86
Jose Ruiz,Data Cleaning & Preprocessing,75.0,90,86,85
Jose Ruiz,Data Ethics,72.0,74,78,80
Jose Ruiz,Data Analysis with Pandas,84.0,98,76,86
Jose Ruiz,Data Visualization with Matplotlib,73.0,85,64,76
Jose Ruiz,Ethics in AI,51.0,95,93,80
Jose Ruiz,Web Application Security,66.0,78,99,86
Jose Ruiz,Virtual Reality Development,68.0,68,62,72
Jose Ruiz,Hardware Repair Skills,64.0,59,89,79
Jose Ruiz,Budgeting Basics,59.0,76,87,79
Jose Ruiz,Podcasting Fundamentals,92.0,55,91,90
Jose Ruiz,Deployment of ML Models,98.0,52,68,83
Jose Ruiz,Microservices in Cloud,91.0,66,87,89
Rachel Campos,Data Cleaning & Preprocessing,61.0,72,54,67
Rachel Campos,Data Analysis with Pandas,80.0,64,67,78
Rachel Campos,Data Analysis for Business Decisions,84.0,50,53,73
Rachel Campos,Data Visualization with Matplotlib,66.0,64,56,69
Rachel Campos,Data Ethics,61.0,80,91,81
Rachel Campos,AI in Robotics,62.0,80,89,81
Rachel Campos,Containerization with Docker,54.0,94,77,75
Rachel Campos,Microservices in Cloud,65.0,96,94,85
Rachel Campos,Monitoring and Logging,57.0,72,74,73
Rachel Campos,Container Orchestration with Kubernetes,99.0,85,86,93
Troy Nielsen,Data Analysis with Pandas,74.0,53,96,85
Troy Nielsen,Data Visualization with Matplotlib,54.0,73,95,79
Troy Nielsen,Data Analysis for Business Decisions,70.0,88,77,80
Troy Nielsen,Data Ethics,76.0,76,74,80
Troy Nielsen,Data Cleaning & Preprocessing,76.0,87,83,84
Troy Nielsen,Brand Management Online,52.0,80,80,74
Troy Nielsen,Reinforcement Learning Techniques,57.0,97,75,76
Troy Nielsen,Introduction to Finance,62.0,81,81,78
Troy Nielsen,Change Management Strategies,67.0,63,67,73
Troy Nielsen,Introduction to Cloud Computing,62.0,66,76,75
Troy Nielsen,Infrastructure as Code,81.0,51,93,86
Deborah Wood,Data Analysis for Business Decisions,77.0,75,98,89
Deborah Wood,Data Cleaning & Preprocessing,63.0,57,66,71
Deborah Wood,Data Visualization with Matplotlib,83.0,67,81,84
Deborah Wood,Data Analysis with Pandas,82.0,54,63,76
Deborah Wood,Data Ethics,60.0,80,74,75
Deborah Wood,Introduction to Game Development,57.0,59,55,65
Deborah Wood,Time Series Analysis,81.0,92,83,87
Deborah Wood,Mobile Testing Strategies,71.0,80,76,79
Deborah Wood,Progressive Web Apps (PWAs),89.0,63,86,88
Deborah Wood,Incident Response,52.0,62,53,63
Amanda Jacobs,Data Ethics,61.0,71,92,81
Amanda Jacobs,Data Analysis for Business Decisions,93.0,55,83,87
Amanda Jacobs,Data Cleaning & Preprocessing,64.0,50,64,70
Amanda Jacobs,Data Visualization with Matplotlib,55.0,84,98,82
Amanda Jacobs,Data Analysis with Pandas,73.0,95,90,87
Amanda Jacobs,Consensus Algorithms,61.0,95,63,73
Amanda Jacobs,Google Cloud Platform Essentials,68.0,96,85,83
Amanda Jacobs,Computer Vision Basics,88.0,51,99,91
Amanda Jacobs,Stakeholder Analysis,54.0,50,85,74
Amanda Jacobs,Introduction to Blockchain,88.0,80,67,82
Amanda Jacobs,App Monetization Strategies,99.0,56,78,88
Amanda Jacobs,User Research Techniques,67.0,99,67,77
Amanda Jacobs,Communication Skills for Project Managers,86.0,78,74,84
Amanda Jacobs,Game Design Principles,59.0,58,77,73
Amanda Jacobs,Video Production Basics,73.0,50,85,80
Michelle Lopez,Data Ethics,66.0,54,58,69
Michelle Lopez,Data Analysis with Pandas,65.0,92,94,85
Michelle Lopez,Data Visualization with Matplotlib,84.0,57,87,86
Michelle Lopez,Data Analysis for Business Decisions,66.0,87,89,83
Michelle Lopez,Responsive Web Design,76.0,72,60,75
Michelle Lopez,Interaction Design Principles,81.0,82,86,87
Michelle Lopez,Google Ads Fundamentals,100.0,72,92,94
Michelle Lopez,Data Cleaning & Preprocessing,71.0,79,80,81
Michelle Lopez,Sales Fundamentals,54.0,85,73,73
Michelle Lopez,Game Design Principles,97.0,99,97,98
Michelle Lopez,Change Management Strategies,83.0,74,86,87
Michelle Lopez,Video Production Basics,81.0,61,84,84
Michelle Lopez,Vulnerability Assessment,97.0,93,81,92
Jennifer Rose,Data Visualization with Matplotlib,85.0,65,87,87
Jennifer Rose,Data Analysis for Business Decisions,67.0,63,77,77
Jennifer Rose,Data Cleaning & Preprocessing,56.0,83,98,82
Jennifer Rose,Data Analysis with Pandas,91.0,99,87,92
Jennifer Rose,Data Ethics,52.0,97,82,77
Jennifer Rose,Unity Basics,96.0,96,90,95
Jennifer Rose,Video Production Basics,63.0,67,57,69
Jennifer Rose,Big Data with Spark,63.0,97,89,83
Jennifer Rose,Content Management Systems (CMS),67.0,54,71,74
Jennifer Rose,Introduction to Finance,73.0,71,66,76
Jennifer Rose,Security in Cloud Computing,99.0,61,50,78
Jennifer Rose,Visual Design Basics,70.0,73,84,81
Miranda Rivas,Data Analysis for Business Decisions,69.0,84,65,75
Miranda Rivas,Data Ethics,82.0,98,55,78
Miranda Rivas,Data Cleaning & Preprocessing,71.0,78,77,80
Miranda Rivas,Data Visualization with Matplotlib,71.0,80,82,82
Miranda Rivas,Data Analysis with Pandas,62.0,87,99,85
Miranda Rivas,MongoDB,89.0,91,70,85
Miranda Rivas,Sales Fundamentals,65.0,71,77,77
Miranda Rivas,Interaction Design Principles,54.0,68,95,79
Miranda Rivas,Cloud Support Fundamentals,93.0,55,52,76
Miranda Rivas,Google Cloud Platform Essentials,95.0,92,75,89
Miranda Rivas,Business Case Development,83.0,67,65,78
Miranda Rivas,Usability Testing,80.0,90,80,85
Miranda Rivas,Design Tools Overview,52.0,70,72,70
Michael Gibson,Data Cleaning & Preprocessing,61.0,51,50,64
Michael Gibson,Data Visualization with Matplotlib,99.0,76,66,85
Michael Gibson,Data Analysis for Business Decisions,96.0,95,72,88
Michael Gibson,Data Analysis with Pandas,79.0,78,90,87
Michael Gibson,Data Ethics,69.0,92,80,81
Michael Gibson,Stakeholder Analysis,59.0,77,81,77
Michael Gibson,Smart Contracts Development,78.0,96,69,81
Michael Gibson,Tokenomics,89.0,67,65,81
Michael Gibson,SEO Best Practices,90.0,55,58,77
Michael Gibson,SEO Fundamentals,83.0,94,72,84
Michael Gibson,Social Media Marketing,87.0,62,98,91
Miguel Wagner,Data Cleaning & Preprocessing,64.0,79,70,75
Miguel Wagner,Data Ethics,68.0,100,60,75
Miguel Wagner,Data Analysis with Pandas,59.0,67,60,68
Miguel Wagner,Data Analysis for Business Decisions,58.0,99,82,79
Miguel Wagner,Data Visualization with Matplotlib,99.0,50,58,80
Miguel Wagner,React,72.0,61,51,69
Miguel Wagner,Understanding Financial Markets,79.0,76,93,88
Miguel Wagner,Ethics in AI,85.0,83,77,85
Miguel Wagner,Big Data with Spark,67.0,65,96,84
Miguel Wagner,Employee Engagement Techniques,79.0,50,74,79
Dana Wilcox DDS,Data Cleaning & Preprocessing,76.0,95,60,77
Dana Wilcox DDS,Data Analysis with Pandas,66.0,56,87,79
Dana Wilcox DDS,Data Analysis for Business Decisions,92.0,87,69,85
Dana Wilcox DDS,Data Ethics,88.0,86,90,91
Dana Wilcox DDS,Data Visualization with Matplotlib,62.0,84,65,73
Dana Wilcox DDS,Azure Basics,66.0,93,74,78
Dana Wilcox DDS,Presentation Skills for Business Analysts,50.0,78,75,72
Dana Wilcox DDS,Hyperledger Basics,74.0,76,95,87
Dana Wilcox DDS,Influencer Marketing,69.0,83,52,71
Dana Wilcox DDS,AI in Healthcare,74.0,53,58,71
Dana Wilcox DDS,Security Awareness for IT Support,87.0,66,94,90
Anne Garcia,Data Visualization with Matplotlib,59.0,53,61,67
Anne Garcia,Data Analysis for Business Decisions,86.0,64,53,75
Anne Garcia,Data Cleaning & Preprocessing,53.0,75,98,80
Anne Garcia,Data Analysis with Pandas,60.0,76,64,71
Anne Garcia,Data Ethics,93.0,68,90,91
Anne Garcia,Performance Optimization for Mobile Apps,58.0,90,89,80
Anne Garcia,Predictive Analytics,75.0,93,57,76
Anne Garcia,Cross-Platform Development with Flutter,78.0,71,60,75
Anne Garcia,Game Testing Techniques,91.0,85,94,93
Anne Garcia,Project Management Basics,87.0,67,87,88
Anne Garcia,Content Marketing Strategies,78.0,68,97,88
Anne Garcia,Content Strategy Development,74.0,84,95,88
Emily Hardy,Data Cleaning & Preprocessing,94.0,96,90,94
Emily Hardy,Data Analysis with Pandas,95.0,97,52,81
Emily Hardy,Data Ethics,100.0,68,88,93
Emily Hardy,Data Visualization with Matplotlib,80.0,98,65,81
Emily Hardy,Deployment of ML Models,81.0,71,53,74
Emily Hardy,2D Game Development,73.0,96,77,82
Emily Hardy,Content Strategy Development,96.0,74,75,87
Emily Hardy,Google Ads Fundamentals,52.0,74,95,79
Emily Hardy,Content Management Systems (CMS),54.0,66,86,76
Emily Hardy,Introduction to IT Support,90.0,100,58,82
Emily Hardy,Customer Service Excellence,97.0,71,93,94
Emily Hardy,Responsive Design Principles,63.0,78,77,77
Emily Hardy,Project Scheduling Techniques,96.0,71,66,84
Emily Hardy,Negotiation Techniques,67.0,90,100,87
Andrew Guerrero,Data Visualization with Matplotlib,98.0,61,63,82
Andrew Guerrero,Data Cleaning & Preprocessing,82.0,66,100,90
Andrew Guerrero,Data Analysis with Pandas,59.0,84,53,68
Andrew Guerrero,Data Ethics,89.0,84,95,93
Andrew Guerrero,Data Analysis for Business Decisions,95.0,63,57,80
Andrew Guerrero,Influencer Marketing,89.0,79,70,84
Andrew Guerrero,Reinforcement Learning Techniques,87.0,64,83,86
Andrew Guerrero,Quality Management,95.0,74,93,93
Andrew Guerrero,Vulnerability Assessment,84.0,99,84,89
Andrew Guerrero,Computer Vision Applications,90.0,58,62,79
Andrew Guerrero,Python for Data Science,95.0,84,96,95
Andrew Guerrero,Introduction to Cloud Computing,66.0,71,77,77
Andrea Landry,Data Analysis with Pandas,94.0,61,51,77
Andrea Landry,Data Analysis for Business Decisions,56.0,58,87,76
Andrea Landry,Data Cleaning & Preprocessing,88.0,83,52,77
Andrea Landry,Data Visualization with Matplotlib,60.0,53,61,68
Andrea Landry,Data Ethics,83.0,78,84,86
Andrea Landry,React,52.0,80,65,69
Andrea Landry,SEO Fundamentals,85.0,57,74,81
Andrea Landry,E-commerce Development Basics,58.0,100,86,80
Andrea Landry,Unreal Engine Basics,50.0,54,57,63
Andrea Landry,Node.js,78.0,100,80,85
Andrea Landry,Brand Management Online,100.0,56,55,80
Andrea Landry,Automating Cloud Deployments,99.0,65,91,93
Andrea Landry,Usability Testing,57.0,68,84,76
Andrea Landry,Financial Reporting Standards,79.0,100,100,93
Ronald Lee,Data Analysis with Pandas,84.0,52,68,78
Ronald Lee,Data Cleaning & Preprocessing,93.0,90,100,97
Ronald Lee,Data Visualization with Matplotlib,61.0,57,85,77
Ronald Lee,Data Ethics,84.0,95,93,91
Ronald Lee,Data Analysis for Business Decisions,91.0,75,83,88
Ronald Lee,Cryptography Basics,64.0,100,80,80
Ronald Lee,Change Management Strategies,95.0,90,57,82
Ronald Lee,Labor Laws and Compliance,63.0,81,97,84
Ronald Lee,Deep Learning with TensorFlow,100.0,91,68,88
Ronald Lee,Risk Analysis and Management,74.0,54,58,72
Ronald Lee,RESTful Services,54.0,70,59,67
Ronald Lee,Talent Acquisition Strategies,84.0,92,80,87
Ronald Lee,AI in Healthcare,56.0,62,53,64
Ronald Lee,Budgeting for Projects,93.0,97,53,81
Megan Fox,Data Visualization with Matplotlib,52.0,86,83,76
Megan Fox,Data Ethics,93.0,70,93,92
Megan Fox,Data Analysis with Pandas,85.0,67,76,83
Megan Fox,Data Cleaning & Preprocessing,79.0,80,98,90
Megan Fox,Data Analysis for Business Decisions,95.0,91,62,84
Megan Fox,Content Management Systems (CMS),67.0,56,73,75
Megan Fox,App Monetization Strategies,84.0,59,89,86
Megan Fox,Digital Sales Techniques,53.0,71,80,74
Megan Fox,Ethics in AI,72.0,77,65,76
Megan Fox,Introduction to DevOps,59.0,72,99,82
Megan Fox,Mobile App Design,79.0,59,84,83
Megan Fox,Continuous Integration and Delivery,76.0,61,75,79
Megan Fox,Customer Service Skills for IT,60.0,68,90,79
Megan Fox,Introduction to Business Analysis,93.0,81,97,95
Megan Fox,Cross-Platform Development with Flutter,53.0,86,90,79
Ronald Holloway,Data Ethics,51.0,70,53,63
Ronald Holloway,Data Visualization with Matplotlib,50.0,66,53,63
Ronald Holloway,Data Analysis with Pandas,57.0,80,72,73
Ronald Holloway,Data Cleaning & Preprocessing,77.0,95,77,83
Ronald Holloway,Data Analysis for Business Decisions,77.0,64,83,82
Ronald Holloway,Introduction to UI/UX Design,72.0,70,93,85
Ronald Holloway,Conversion Rate Optimization,77.0,69,78,81
Ronald Holloway,Closing Sales Strategies,75.0,99,94,89
Ronald Holloway,Hardware Repair Skills,53.0,89,68,71
Ronald Holloway,Brand Management Online,79.0,91,95,90
Ronald Holloway,Customer Service Excellence,79.0,72,57,75
Ronald Holloway,Email Marketing Basics,52.0,58,66,67
Joseph Medina,Data Ethics,88.0,91,86,90
Joseph Medina,Data Visualization with Matplotlib,95.0,82,96,95
Joseph Medina,Data Analysis for Business Decisions,91.0,69,67,82
Joseph Medina,Data Cleaning & Preprocessing,73.0,67,75,78
Joseph Medina,Data Analysis with Pandas,66.0,99,63,75
Joseph Medina,Hardware Repair Skills,61.0,59,96,81
Joseph Medina,Introduction to Machine Learning,62.0,70,86,79
Joseph Medina,Security Awareness for IT Support,87.0,76,80,86
Joseph Medina,Malware Analysis,83.0,54,88,85
Joseph Medina,Blockchain Use Cases,76.0,53,75,78
Adrian Haas,Data Analysis with Pandas,82.0,63,93,88
Adrian Haas,Data Analysis for Business Decisions,54.0,72,98,80
Adrian Haas,Data Cleaning & Preprocessing,82.0,50,66,77
Adrian Haas,Data Visualization with Matplotlib,92.0,58,67,81
Adrian Haas,Data Ethics,81.0,95,50,75
Adrian Haas,Introduction to Business Analysis,64.0,51,78,75
Adrian Haas,Conflict Resolution in HR,61.0,69,60,69
Adrian Haas,Google Cloud Platform Essentials,64.0,63,96,82
Adrian Haas,HR Technology Tools,94.0,53,94,91
Adrian Haas,Virtual Reality Development,79.0,76,99,90
Adrian Haas,Microservices in Cloud,50.0,67,52,62
Adrian Haas,Consensus Algorithms,82.0,86,69,81
Paul Ortiz,Data Analysis with Pandas,78.0,56,56,72
Paul Ortiz,Data Analysis for Business Decisions,63.0,96,58,72
Paul Ortiz,Data Cleaning & Preprocessing,98.0,57,57,80
Paul Ortiz,Data Ethics,75.0,61,72,78
Paul Ortiz,Data Visualization with Matplotlib,75.0,91,81,84
Paul Ortiz,Troubleshooting Techniques,91.0,59,62,79
Paul Ortiz,Blockchain Security,67.0,57,74,75
Paul Ortiz,Business Case Development,92.0,68,55,78
Paul Ortiz,Presentation Skills for Sales,55.0,99,68,73
Paul Ortiz,3D Game Development,82.0,94,99,93
Paul Ortiz,JavaScript Frameworks Overview,58.0,97,84,79
Leslie Hall,Data Cleaning & Preprocessing,73.0,62,73,77
Leslie Hall,Data Analysis with Pandas,71.0,88,53,72
Leslie Hall,Data Visualization with Matplotlib,88.0,72,66,81
Leslie Hall,Data Ethics,57.0,80,52,66
Leslie Hall,Web Accessibility Standards,85.0,84,73,84
Leslie Hall,Sales Analytics,55.0,64,88,76
Leslie Hall,Statistical Analysis,62.0,57,84,77
Leslie Hall,Collaboration Tools in DevOps,73.0,88,59,75
Leslie Hall,Editing and Proofreading Techniques,95.0,82,54,80
Leslie Hall,Ethics in AI,80.0,85,60,78
Leslie Hall,Automating Cloud Deployments,59.0,84,63,71
Leslie Hall,SEO Fundamentals,87.0,60,91,88
Leslie Hall,Content Management Systems (CMS),94.0,78,88,91
Leslie Hall,Security Awareness for IT Support,50.0,70,57,64
Leslie Hall,Content Promotion Strategies,94.0,57,77,86
Kimberly Johnson,Data Analysis for Business Decisions,66.0,87,86,82
Kimberly Johnson,Data Visualization with Matplotlib,79.0,55,64,76
Kimberly Johnson,Data Cleaning & Preprocessing,88.0,71,51,76
Kimberly Johnson,Data Ethics,81.0,69,71,80
Kimberly Johnson,Data Analysis with Pandas,68.0,58,90,81
Kimberly Johnson,Introduction to Blockchain,60.0,74,83,77
Kimberly Johnson,Design Thinking Process,91.0,72,66,82
Kimberly Johnson,Personal Finance Skills,79.0,87,59,77
Kimberly Johnson,Infrastructure as Code,55.0,82,87,78
Kimberly Johnson,Quality Management,73.0,80,78,81
Kimberly Johnson,Azure Basics,79.0,64,75,80
Kimberly Johnson,Visual Design Basics,66.0,83,68,75
Kimberly Johnson,Networking Basics,90.0,55,81,85
Kimberly Johnson,ITIL Foundations,59.0,64,67,70
Gregory Williams,Data Analysis for Business Decisions,53.0,63,90,76
Gregory Williams,Data Ethics,58.0,82,56,68
Gregory Williams,Data Visualization with Matplotlib,74.0,72,97,87
Gregory Williams,Data Analysis with Pandas,56.0,88,80,76
Gregory Williams,Data Cleaning & Preprocessing,54.0,57,55,64
Gregory Williams,Vulnerability Assessment,82.0,62,76,82
Gregory Williams,Introduction to Finance,79.0,93,75,83
Gregory Williams,Multiplayer Game Development,55.0,78,57,67
Gregory Williams,Introduction to AI,92.0,58,52,76
Gregory Williams,Predictive Analytics,94.0,90,61,83
Gregory Williams,Progressive Web Apps (PWAs),89.0,52,100,91
Gregory Williams,User Interface Design for Mobile Apps,61.0,74,78,76
Benjamin Watts,Data Cleaning & Preprocessing,82.0,72,56,76
Benjamin Watts,Data Visualization with Matplotlib,88.0,68,56,77
Benjamin Watts,Data Ethics,51.0,87,98,81
Benjamin Watts,Data Analysis for Business Decisions,63.0,96,81,80
Benjamin Watts,Data Analysis with Pandas,77.0,90,91,88
Benjamin Watts,Decentralized Applications (DApps),79.0,99,85,87
Benjamin Watts,Risk Management in Cybersecurity,85.0,89,84,88
Benjamin Watts,Introduction to Human Resources,98.0,90,69,87
Benjamin Watts,Usability Testing,74.0,88,83,84
Benjamin Watts,Communication Skills for Project Managers,79.0,70,56,74
Hannah Mcguire,Data Analysis with Pandas,76.0,53,50,69
Hannah Mcguire,Data Visualization with Matplotlib,87.0,95,50,77
Hannah Mcguire,Data Ethics,73.0,83,62,76
Hannah Mcguire,Data Cleaning & Preprocessing,80.0,66,72,80
Hannah Mcguire,Data Analysis for Business Decisions,75.0,51,57,71
Hannah Mcguire,Web Accessibility Standards,88.0,87,79,87
Hannah Mcguire,Social Media Marketing,93.0,58,98,93
Hannah Mcguire,API Development,51.0,69,57,65
Hannah Mcguire,Cryptocurrency Fundamentals,74.0,98,94,89
Hannah Mcguire,Business Case Development,77.0,53,63,74
Hannah Mcguire,Infrastructure as Code,57.0,88,66,72
Hannah Mcguire,Computer Vision Applications,85.0,99,66,83
Hannah Mcguire,AI in IoT,56.0,81,93,80
Hannah Mcguire,Talent Acquisition Strategies,58.0,79,88,79
Steven Wagner,Data Analysis with Pandas,81.0,53,82,82
Steven Wagner,Data Visualization with Matplotlib,65.0,87,53,70
Steven Wagner,Data Ethics,60.0,88,92,82
Steven Wagner,Data Analysis for Business Decisions,51.0,56,62,65
Steven Wagner,Data Cleaning & Preprocessing,66.0,81,88,82
Steven Wagner,Labor Laws and Compliance,77.0,92,66,79
Steven Wagner,Risk Management in Finance,74.0,91,93,88
Steven Wagner,App Monetization Strategies,79.0,51,75,79
Steven Wagner,Malware Analysis,87.0,67,73,83
