User Name,Learning Path Title,Average Rating
Donald Everett,Game Development,76.5
Donald Everett,Mobile App Development,88.0
Donald Everett,Artificial Intelligence,79.0
Donald Everett,Sales Skills,79.0
Donald Everett,Digital Marketing,94.0
Donald Everett,Project Management,87.0
Henry Kidd,Data Science,82.5
Henry Kidd,Business Analysis,79.0
Henry Kidd,Web Development,71.0
Henry Kidd,Cloud Computing,86.0
Henry Kidd,Content Creation,75.0
Michael Taylor,Data Science,78.25
Michael Taylor,Business Analysis,78.33
Michael Taylor,Cloud Computing,70.5
Michael Taylor,Content Creation,85.0
Michael Taylor,Mobile App Development,77.0
Michael Taylor,IT Support,71.0
Michael Taylor,UI/UX Design,74.0
Michael Taylor,Web Development,72.0
Stephanie Burke,Business Analysis,76.0
Stephanie Burke,Data Science,81.6
Stephanie Burke,Finance Basics,76.0
Stephanie Burke,Web Development,82.0
Stephanie Burke,Machine Learning,67.0
Stephanie Burke,Cybersecurity,88.0
Stephanie Burke,Human Resources,94.0
Stephanie Burke,Project Management,95.0
Stephanie Burke,Game Development,76.0
Stephanie Burke,Cloud Computing,77.0
Stephanie Burke,Blockchain Technology,80.0
Kayla Johnson,Data Science,87.33
Kayla Johnson,Business Analysis,81.0
Kayla Johnson,Sales Skills,70.0
Kayla Johnson,Web Development,69.0
Kayla Johnson,UI/UX Design,81.0
Kayla Johnson,Digital Marketing,76.5
Kayla Johnson,Machine Learning,70.0
Kayla Johnson,Content Creation,90.0
Kayla Johnson,Cybersecurity,75.0
Kayla Johnson,Mobile App Development,70.0
Kayla Johnson,Finance Basics,80.0
Frederick Murray,Data Science,80.8
Frederick Murray,Business Analysis,75.0
Frederick Murray,Artificial Intelligence,87.0
Frederick Murray,Mobile App Development,76.0
Frederick Murray,Digital Marketing,81.0
Frederick Murray,Finance Basics,84.5
Kelsey Rogers,Data Science,75.25
Kelsey Rogers,Business Analysis,70.0
Kelsey Rogers,Cybersecurity,73.0
Kelsey Rogers,Digital Marketing,76.0
Kelsey Rogers,DevOps,82.0
Kelsey Rogers,Cloud Computing,75.0
Kelsey Rogers,Machine Learning,69.0
Kelsey Rogers,Artificial Intelligence,82.0
Kelsey Rogers,Web Development,88.0
Greg Butler,Business Analysis,78.0
Greg Butler,Data Science,84.0
Greg Butler,Digital Marketing,82.0
Greg Butler,Machine Learning,85.0
Greg Butler,Blockchain Technology,82.0
Greg Butler,Human Resources,80.0
Greg Butler,Cloud Computing,75.0
Greg Butler,Finance Basics,84.0
Greg Butler,IT Support,80.0
Danielle Avila,Data Science,82.25
Danielle Avila,Business Analysis,80.0
Danielle Avila,IT Support,71.0
Danielle Avila,DevOps,70.0
Danielle Avila,Artificial Intelligence,65.0
Danielle Avila,Machine Learning,75.0
Danielle Avila,Mobile App Development,73.0
Jack Wong,Data Science,79.2
Jack Wong,Business Analysis,92.0
Jack Wong,Cloud Computing,75.0
Jack Wong,Cybersecurity,82.0
Jack Wong,IT Support,75.0
Jack Wong,Digital Marketing,66.0
Jack Wong,DevOps,82.0
Jack Wong,Project Management,80.0
Jack Wong,UI/UX Design,84.0
Mr. James Crosby,Data Science,70.5
Mr. James Crosby,Business Analysis,83.0
Mr. James Crosby,Game Development,88.0
Mr. James Crosby,Machine Learning,82.0
Mr. James Crosby,UI/UX Design,70.0
Mr. James Crosby,Project Management,65.0
Mr. James Crosby,Digital Marketing,74.0
Mr. James Crosby,Artificial Intelligence,81.0
Mr. James Crosby,Blockchain Technology,87.0
Barry Hester,Business Analysis,77.0
Barry Hester,Data Science,81.75
Barry Hester,Cybersecurity,75.0
Barry Hester,Web Development,91.0
Barry Hester,Project Management,83.0
Barry Hester,Sales Skills,67.0
Barry Hester,Blockchain Technology,81.0
Jared Lowe,Business Analysis,85.0
Jared Lowe,Data Science,73.0
Jared Lowe,IT Support,91.0
Jared Lowe,DevOps,80.0
Jared Lowe,Full Stack Development,82.0
Jared Lowe,Project Management,72.0
Jared Lowe,UI/UX Design,79.0
Jared Lowe,Cloud Computing,85.0
Jared Lowe,Digital Marketing,72.0
Tina Robertson,Data Science,87.25
Tina Robertson,Business Analysis,91.5
Tina Robertson,Project Management,68.0
Tina Robertson,Cybersecurity,83.0
Tina Robertson,Web Development,82.0
Tina Robertson,IT Support,90.0
Melanie Gomez,Data Science,76.5
Melanie Gomez,Business Analysis,77.67
Melanie Gomez,Game Development,64.0
Melanie Gomez,Full Stack Development,77.0
Melanie Gomez,Content Creation,80.0
Melanie Gomez,Web Development,81.0
Melanie Gomez,Finance Basics,72.0
Melanie Gomez,Sales Skills,83.0
Melanie Gomez,Human Resources,88.0
Melanie Gomez,IT Support,92.0
Leslie Warren,Business Analysis,93.0
Leslie Warren,Data Science,70.75
Leslie Warren,Cybersecurity,80.0
Leslie Warren,UI/UX Design,90.0
Leslie Warren,Web Development,87.0
Leslie Warren,Machine Learning,68.0
Ashley Ramirez,Data Science,78.5
Ashley Ramirez,Business Analysis,85.5
Ashley Ramirez,Blockchain Technology,88.0
Ashley Ramirez,Content Creation,92.0
Ashley Ramirez,UI/UX Design,76.0
Ashley Ramirez,IT Support,92.0
Ashley Ramirez,Finance Basics,83.0
Ashley Ramirez,Machine Learning,68.0
Ashley Ramirez,Digital Marketing,89.0
Megan West,Data Science,82.67
Megan West,Business Analysis,72.5
Megan West,Content Creation,81.0
Megan West,Digital Marketing,79.0
Megan West,Mobile App Development,77.0
Megan West,Full Stack Development,66.0
Megan West,UI/UX Design,85.0
Megan West,IT Support,86.0
Megan West,Web Development,75.0
Sandra Miller,Data Science,75.0
Sandra Miller,Business Analysis,83.0
Sandra Miller,Sales Skills,87.0
Sandra Miller,Project Management,75.0
Sandra Miller,Cybersecurity,72.0
Sandra Miller,UI/UX Design,80.0
Sandra Miller,Mobile App Development,70.0
Sandra Miller,Blockchain Technology,88.0
Sandra Miller,Digital Marketing,88.0
John Miller,Data Science,83.4
John Miller,Business Analysis,73.5
John Miller,Blockchain Technology,63.0
John Miller,Full Stack Development,80.0
John Miller,Content Creation,80.0
John Miller,Digital Marketing,84.0
Robert Lane,Data Science,73.75
Robert Lane,Business Analysis,74.33
Robert Lane,Project Management,79.0
Robert Lane,DevOps,70.0
Robert Lane,Full Stack Development,71.0
Roger Brown,Data Science,90.25
Roger Brown,Project Management,90.0
Roger Brown,Blockchain Technology,73.0
Roger Brown,Cybersecurity,90.0
Roger Brown,Human Resources,80.0
Roger Brown,Mobile App Development,79.0
Roger Brown,Sales Skills,91.0
Bailey Butler,Data Science,82.67
Bailey Butler,Business Analysis,74.0
Bailey Butler,Machine Learning,79.0
Bailey Butler,Finance Basics,79.0
Bailey Butler,Human Resources,73.0
Bailey Butler,Cybersecurity,87.0
Bailey Butler,Sales Skills,81.0
Bailey Butler,Game Development,83.0
Earl Griffith,Data Science,85.5
Earl Griffith,Business Analysis,80.0
Earl Griffith,Machine Learning,88.0
Earl Griffith,Content Creation,73.0
Earl Griffith,Full Stack Development,76.0
Earl Griffith,Web Development,92.0
Earl Griffith,Sales Skills,85.0
Kevin Payne,Business Analysis,84.0
Kevin Payne,Data Science,89.5
Kevin Payne,Content Creation,83.0
Kevin Payne,UI/UX Design,76.0
Kevin Payne,Finance Basics,68.0
Kevin Payne,Cloud Computing,85.0
Kevin Payne,Artificial Intelligence,78.0
Kevin Payne,Project Management,78.0
Adam Oconnor MD,Business Analysis,86.0
Adam Oconnor MD,Data Science,88.2
Adam Oconnor MD,Sales Skills,76.0
Adam Oconnor MD,Human Resources,88.0
Adam Oconnor MD,DevOps,74.0
Adam Oconnor MD,Digital Marketing,77.0
Adam Oconnor MD,Finance Basics,88.0
Adam Oconnor MD,Web Development,79.0
Adam Oconnor MD,Machine Learning,92.0
Adam Oconnor MD,Artificial Intelligence,68.0
Jonathan Henry,Data Science,79.25
Jonathan Henry,Business Analysis,77.0
Jonathan Henry,Cybersecurity,88.0
Jonathan Henry,IT Support,83.33
Charles Singleton,Business Analysis,80.5
Charles Singleton,Data Science,81.5
Charles Singleton,Full Stack Development,84.0
Charles Singleton,Game Development,81.0
Charles Singleton,IT Support,93.0
Charles Singleton,Finance Basics,84.5
Charles Singleton,Web Development,77.0
Charles Singleton,Cloud Computing,86.0
Charles Singleton,Blockchain Technology,73.0
Charles Singleton,Human Resources,68.0
Philip Small,Business Analysis,71.0
Philip Small,Data Science,79.33
Philip Small,IT Support,88.0
Philip Small,Mobile App Development,77.0
Philip Small,Cybersecurity,84.0
Philip Small,Digital Marketing,67.0
Philip Small,Machine Learning,70.5
Philip Small,UI/UX Design,83.0
Philip Small,Artificial Intelligence,83.0
Philip Small,Web Development,81.0
Peter Parker,Data Science,85.25
Peter Parker,Business Analysis,79.0
Peter Parker,Full Stack Development,82.0
Peter Parker,Cloud Computing,97.0
Peter Parker,Content Creation,76.0
Peter Parker,Game Development,81.0
Peter Parker,Finance Basics,67.0
Peter Parker,Web Development,80.0
Joanne Shelton,Business Analysis,84.0
Joanne Shelton,Data Science,84.4
Joanne Shelton,Cloud Computing,79.0
Joanne Shelton,Cybersecurity,67.0
Joanne Shelton,IT Support,74.0
Joanne Shelton,Blockchain Technology,85.67
Joanne Shelton,Machine Learning,66.0
Joanne Shelton,DevOps,93.0
Shannon Freeman,Data Science,76.25
Shannon Freeman,Business Analysis,81.5
Shannon Freeman,Web Development,67.0
Shannon Freeman,Artificial Intelligence,92.5
Shannon Freeman,Machine Learning,84.0
Shannon Freeman,DevOps,76.0
Shannon Freeman,UI/UX Design,66.0
Shannon Freeman,Game Development,91.0
Shannon Freeman,Cybersecurity,95.0
Shannon Freeman,Project Management,75.0
Melody Mason,Data Science,86.5
Melody Mason,Business Analysis,81.5
Melody Mason,Web Development,67.0
Melody Mason,Human Resources,89.0
Melody Mason,IT Support,78.0
Melody Mason,Blockchain Technology,73.5
Melody Mason,Content Creation,89.0
Melody Mason,Project Management,89.0
Melody Mason,Finance Basics,89.0
Melody Mason,Full Stack Development,88.0
Valerie Dunlap,Business Analysis,83.5
Valerie Dunlap,Data Science,80.4
Valerie Dunlap,Artificial Intelligence,70.0
Valerie Dunlap,Game Development,82.0
Valerie Dunlap,Human Resources,78.0
Valerie Dunlap,Full Stack Development,83.0
Valerie Dunlap,IT Support,90.0
Valerie Dunlap,Finance Basics,83.0
Jordan Smith,Data Science,78.0
Jordan Smith,Business Analysis,88.0
Jordan Smith,Web Development,64.0
Jordan Smith,UI/UX Design,71.0
Jordan Smith,Machine Learning,82.0
Jordan Smith,Content Creation,80.0
Jordan Smith,Artificial Intelligence,82.0
Jordan Smith,Human Resources,86.5
Jordan Smith,Cloud Computing,66.0
Kenneth Brown DDS,Data Science,77.0
Kenneth Brown DDS,Business Analysis,76.5
Kenneth Brown DDS,DevOps,63.0
Kenneth Brown DDS,Artificial Intelligence,81.0
Kenneth Brown DDS,UI/UX Design,84.0
Kenneth Brown DDS,Cybersecurity,82.0
Kenneth Brown DDS,Blockchain Technology,91.0
Jacob Stark,Business Analysis,83.0
Jacob Stark,Data Science,89.25
Jacob Stark,Digital Marketing,91.0
Jacob Stark,Cybersecurity,85.0
Jacob Stark,Project Management,74.0
Jacob Stark,Cloud Computing,73.0
Jacob Stark,IT Support,79.0
Jacob Stark,Human Resources,88.0
Edward Kaiser,Data Science,82.5
Edward Kaiser,Business Analysis,76.0
Edward Kaiser,Cloud Computing,67.0
Edward Kaiser,UI/UX Design,80.0
Edward Kaiser,Content Creation,75.0
Edward Kaiser,DevOps,88.0
Edward Kaiser,Cybersecurity,85.0
Edward Kaiser,Finance Basics,73.0
Edward Kaiser,Sales Skills,83.0
Shannon Ramos,Data Science,83.75
Shannon Ramos,Business Analysis,80.0
Shannon Ramos,DevOps,77.5
Shannon Ramos,Mobile App Development,72.0
Shannon Ramos,Blockchain Technology,86.0
Shannon Ramos,Web Development,96.0
Shannon Ramos,Machine Learning,68.0
Shannon Ramos,Project Management,81.0
Phillip Mahoney,Data Science,83.75
Phillip Mahoney,Business Analysis,82.0
Phillip Mahoney,Cloud Computing,90.0
Phillip Mahoney,Web Development,79.0
Phillip Mahoney,Artificial Intelligence,88.0
Phillip Mahoney,Digital Marketing,69.0
Phillip Mahoney,Sales Skills,82.0
Angela Richmond,Data Science,77.6
Angela Richmond,Business Analysis,82.0
Angela Richmond,Full Stack Development,71.5
Angela Richmond,Human Resources,77.0
Angela Richmond,Machine Learning,78.5
Angela Richmond,Content Creation,74.0
Angela Richmond,Project Management,75.0
Angela Richmond,UI/UX Design,95.0
Angela Richmond,DevOps,86.0
Anthony Donaldson,Data Science,76.5
Anthony Donaldson,Business Analysis,75.67
Anthony Donaldson,Game Development,78.0
Anthony Donaldson,Artificial Intelligence,78.0
Anthony Donaldson,Sales Skills,83.0
Anthony Donaldson,Full Stack Development,84.0
Anthony Donaldson,Mobile App Development,79.0
Anthony Donaldson,Machine Learning,80.0
Brian Choi PhD,Data Science,78.5
Brian Choi PhD,Business Analysis,87.5
Brian Choi PhD,Cybersecurity,87.5
Brian Choi PhD,Human Resources,85.0
Brian Choi PhD,Artificial Intelligence,80.0
Brian Choi PhD,Sales Skills,79.0
Brian Choi PhD,IT Support,92.0
Brian Choi PhD,UI/UX Design,91.0
Jose Burgess,Data Science,82.75
Jose Burgess,Business Analysis,88.0
Jose Burgess,Artificial Intelligence,77.0
Jose Burgess,Web Development,74.0
Jose Burgess,Blockchain Technology,77.0
Jose Burgess,Game Development,82.0
Jonathan Mccarthy,Data Science,81.5
Jonathan Mccarthy,Business Analysis,81.0
Jonathan Mccarthy,Full Stack Development,78.0
Jonathan Mccarthy,DevOps,84.0
Jonathan Mccarthy,Human Resources,89.0
Jonathan Mccarthy,Finance Basics,85.0
Jonathan Mccarthy,Cloud Computing,81.0
Jonathan Mccarthy,Sales Skills,88.0
Jonathan Mccarthy,Mobile App Development,82.0
Connor Owens,Data Science,77.5
Connor Owens,Business Analysis,80.0
Connor Owens,Full Stack Development,83.0
Connor Owens,Machine Learning,68.0
Connor Owens,Human Resources,66.0
Connor Owens,Blockchain Technology,68.0
Connor Owens,Game Development,95.0
Connor Owens,Digital Marketing,81.0
Timothy Lee,Data Science,82.0
Timothy Lee,Business Analysis,80.0
Timothy Lee,Artificial Intelligence,69.0
Timothy Lee,Human Resources,85.0
Timothy Lee,Blockchain Technology,91.0
Timothy Lee,Sales Skills,76.0
Timothy Lee,Digital Marketing,79.0
Holly Gonzalez,Data Science,81.0
Holly Gonzalez,Business Analysis,72.0
Holly Gonzalez,Machine Learning,66.0
Holly Gonzalez,Human Resources,75.0
Holly Gonzalez,Project Management,89.0
Holly Gonzalez,IT Support,77.0
Holly Gonzalez,Cloud Computing,82.0
Holly Gonzalez,Content Creation,64.0
Holly Gonzalez,Digital Marketing,78.0
Tiffany Morris,Data Science,79.0
Tiffany Morris,Business Analysis,82.5
Tiffany Morris,Game Development,73.0
Tiffany Morris,Content Creation,86.5
Tiffany Morris,Blockchain Technology,76.0
Tiffany Morris,Machine Learning,73.0
Tiffany Morris,Digital Marketing,77.0
Tiffany Morris,Human Resources,73.0
Tiffany Morris,Web Development,73.0
Tiffany Morris,Cloud Computing,75.0
Nancy Nelson,Data Science,76.5
Nancy Nelson,Business Analysis,88.0
Nancy Nelson,Cloud Computing,77.0
Nancy Nelson,Human Resources,74.0
Nancy Nelson,Content Creation,96.0
Nancy Nelson,Cybersecurity,87.0
Nancy Nelson,Mobile App Development,70.0
Nancy Nelson,IT Support,78.0
Nancy Nelson,Blockchain Technology,74.0
Nancy Nelson,DevOps,78.0
Tiffany Hall,Data Science,80.0
Tiffany Hall,Business Analysis,77.0
Tiffany Hall,Blockchain Technology,76.5
Tiffany Hall,Game Development,81.0
Tiffany Hall,Mobile App Development,78.0
Tiffany Hall,Full Stack Development,82.5
Tiffany Hall,DevOps,75.0
Tiffany Hall,Artificial Intelligence,85.0
Nicholas Campbell,Data Science,77.0
Nicholas Campbell,Business Analysis,78.5
Nicholas Campbell,IT Support,80.0
Nicholas Campbell,Cybersecurity,76.0
Nicholas Campbell,Machine Learning,80.0
Nicholas Campbell,Blockchain Technology,88.0
Nicholas Campbell,Game Development,83.0
Nicholas Campbell,Sales Skills,85.0
Angela Chapman,Data Science,82.0
Angela Chapman,Business Analysis,81.0
Angela Chapman,Mobile App Development,71.0
Angela Chapman,Project Management,82.0
Angela Chapman,Full Stack Development,80.0
Angela Chapman,Web Development,85.0
Angela Chapman,Blockchain Technology,72.0
Angela Chapman,Cybersecurity,89.0
Angela Chapman,Cloud Computing,83.0
Michael Martin,Data Science,82.33
Michael Martin,Business Analysis,82.0
Michael Martin,DevOps,80.0
Michael Martin,Mobile App Development,80.0
Michael Martin,Digital Marketing,80.0
Michael Martin,Content Creation,77.0
Michael Martin,Sales Skills,83.0
Michael Martin,Machine Learning,76.0
Jason Williams,Data Science,72.5
Jason Williams,Business Analysis,79.0
Jason Williams,Mobile App Development,86.0
Jason Williams,UI/UX Design,71.0
Jason Williams,Content Creation,82.0
Jason Williams,IT Support,68.0
Jason Williams,Full Stack Development,76.0
Jason Williams,Sales Skills,85.0
Dennis Mejia,Data Science,78.5
Dennis Mejia,Business Analysis,78.5
Dennis Mejia,Game Development,82.0
Dennis Mejia,Blockchain Technology,79.0
Dennis Mejia,Mobile App Development,86.0
Dennis Mejia,Project Management,72.0
Brian Briggs,Data Science,77.0
Brian Briggs,Business Analysis,96.0
Brian Briggs,IT Support,80.0
Brian Briggs,Mobile App Development,84.0
Brian Briggs,Blockchain Technology,85.0
Brian Briggs,Game Development,77.0
Brian Briggs,Sales Skills,79.0
Brian Briggs,Artificial Intelligence,64.0
Brian Briggs,Cloud Computing,76.0
Brian Briggs,Full Stack Development,70.0
Lauren Long,Data Science,78.75
Lauren Long,Business Analysis,78.0
Lauren Long,Game Development,76.0
Lauren Long,IT Support,75.0
Lauren Long,Human Resources,82.0
Lauren Long,Finance Basics,73.0
Lauren Long,Content Creation,80.0
Lauren Long,Sales Skills,89.0
Lauren Long,Machine Learning,79.5
Mark Escobar,Data Science,79.0
Mark Escobar,Business Analysis,81.5
Mark Escobar,Cloud Computing,78.5
Mark Escobar,Finance Basics,70.0
Mark Escobar,DevOps,80.0
Mark Escobar,Web Development,93.0
Mark Escobar,Sales Skills,86.0
Mark Escobar,Content Creation,79.0
Jaime Sampson,Data Science,80.25
Jaime Sampson,Business Analysis,74.0
Jaime Sampson,Machine Learning,76.0
Jaime Sampson,Finance Basics,95.0
Jaime Sampson,Full Stack Development,81.0
Jaime Sampson,Game Development,79.0
Jaime Sampson,Project Management,81.0
Katherine Reyes,Business Analysis,79.0
Katherine Reyes,Data Science,76.25
Katherine Reyes,Machine Learning,80.0
Katherine Reyes,Cloud Computing,70.0
Katherine Reyes,Blockchain Technology,86.0
Katherine Reyes,Full Stack Development,68.0
Mrs. Katie Johnston MD,Data Science,81.0
Mrs. Katie Johnston MD,Business Analysis,79.5
Mrs. Katie Johnston MD,Human Resources,71.0
Mrs. Katie Johnston MD,Game Development,70.0
Mrs. Katie Johnston MD,Mobile App Development,76.0
Mrs. Katie Johnston MD,UI/UX Design,85.0
Mrs. Katie Johnston MD,IT Support,66.0
Patricia Davis DDS,Data Science,79.0
Patricia Davis DDS,Business Analysis,78.0
Patricia Davis DDS,Sales Skills,75.0
Patricia Davis DDS,Human Resources,82.0
Patricia Davis DDS,Full Stack Development,71.0
Patricia Davis DDS,Mobile App Development,65.0
Patricia Davis DDS,Game Development,94.0
Patricia Davis DDS,Cybersecurity,65.0
William Hughes,Data Science,73.25
William Hughes,Business Analysis,82.8
William Hughes,IT Support,82.0
William Hughes,Project Management,77.0
William Hughes,Mobile App Development,75.0
William Hughes,Content Creation,74.0
William Hughes,Cloud Computing,83.0
William Hughes,UI/UX Design,87.0
Tiffany Turner,Data Science,73.8
Tiffany Turner,Business Analysis,80.0
Tiffany Turner,DevOps,72.0
Tiffany Turner,IT Support,83.0
Tiffany Turner,Project Management,91.0
Tiffany Turner,Blockchain Technology,89.0
Tiffany Turner,Machine Learning,68.0
Lindsay Barr,Business Analysis,73.0
Lindsay Barr,Data Science,71.5
Lindsay Barr,Machine Learning,81.0
Lindsay Barr,Content Creation,74.0
Lindsay Barr,Digital Marketing,76.0
Lindsay Barr,Blockchain Technology,94.0
Lindsay Barr,Game Development,95.0
Lindsay Barr,Web Development,91.0
Lindsay Barr,Artificial Intelligence,90.0
Lindsay Barr,Project Management,82.0
Dawn Rodriguez,Data Science,87.5
Dawn Rodriguez,Business Analysis,80.0
Dawn Rodriguez,UI/UX Design,68.0
Dawn Rodriguez,Cybersecurity,88.5
Dawn Rodriguez,Sales Skills,64.0
Dawn Rodriguez,Blockchain Technology,83.0
Dawn Rodriguez,Project Management,89.0
Dawn Rodriguez,Digital Marketing,82.0
Dawn Rodriguez,Web Development,86.0
Maria Harris,Data Science,80.0
Maria Harris,Business Analysis,94.0
Maria Harris,Game Development,76.5
Maria Harris,Blockchain Technology,75.0
Maria Harris,Project Management,74.0
Maria Harris,Finance Basics,64.0
Michael Bell,Business Analysis,82.0
Michael Bell,Data Science,73.75
Michael Bell,Blockchain Technology,80.0
Michael Bell,Project Management,94.0
Michael Bell,Game Development,87.0
Michael Bell,IT Support,73.0
Michael Bell,Artificial Intelligence,75.0
Michael Bell,Human Resources,77.0
Evelyn Hopkins,Data Science,85.5
Evelyn Hopkins,Business Analysis,74.0
Evelyn Hopkins,Full Stack Development,81.0
Evelyn Hopkins,Machine Learning,84.0
Evelyn Hopkins,Mobile App Development,66.0
Evelyn Hopkins,Blockchain Technology,67.0
Evelyn Hopkins,Human Resources,85.0
Evelyn Hopkins,Project Management,68.0
Evelyn Hopkins,Digital Marketing,86.0
Evelyn Hopkins,Artificial Intelligence,76.0
Evelyn Hopkins,DevOps,72.0
Mrs. Ashley Cox,Data Science,80.0
Mrs. Ashley Cox,Business Analysis,85.5
Mrs. Ashley Cox,Content Creation,72.0
Mrs. Ashley Cox,Full Stack Development,83.0
Mrs. Ashley Cox,Machine Learning,81.0
Mrs. Ashley Cox,Web Development,84.0
Regina Johnson,Data Science,88.25
Regina Johnson,Business Analysis,85.0
Regina Johnson,IT Support,78.5
Regina Johnson,Game Development,75.5
Regina Johnson,Finance Basics,77.0
Regina Johnson,Web Development,75.0
Regina Johnson,Artificial Intelligence,80.0
Regina Johnson,Project Management,96.0
Tara Woods,Data Science,79.5
Tara Woods,Business Analysis,64.0
Tara Woods,Cloud Computing,71.5
Tara Woods,Sales Skills,90.0
Tara Woods,Content Creation,66.0
Tara Woods,Game Development,75.0
Tara Woods,Digital Marketing,81.0
Tara Woods,Human Resources,80.0
Brian Hanna,Data Science,79.0
Brian Hanna,Business Analysis,73.5
Brian Hanna,Cloud Computing,83.0
Brian Hanna,UI/UX Design,78.0
Brian Hanna,Cybersecurity,78.0
Brian Hanna,Full Stack Development,83.0
Brian Hanna,Digital Marketing,78.0
Brian Hanna,Mobile App Development,73.0
Luis Warner,Data Science,77.0
Luis Warner,Business Analysis,69.0
Luis Warner,Cloud Computing,79.0
Luis Warner,Artificial Intelligence,76.67
Luis Warner,Blockchain Technology,87.0
Luis Warner,Finance Basics,94.0
Luis Warner,Human Resources,91.0
Luis Warner,Content Creation,93.0
Michelle Carr,Data Science,81.75
Michelle Carr,Business Analysis,79.0
Michelle Carr,Cybersecurity,92.0
Michelle Carr,Game Development,86.0
Michelle Carr,Machine Learning,81.5
Michelle Carr,Mobile App Development,80.0
Michelle Carr,Human Resources,86.0
Michelle Carr,Finance Basics,69.0
Sara Murphy,Data Science,82.6
Sara Murphy,Business Analysis,79.0
Sara Murphy,Project Management,79.5
Sara Murphy,Cybersecurity,64.0
Sara Murphy,Artificial Intelligence,75.0
Sara Murphy,Sales Skills,69.0
Sara Murphy,Finance Basics,81.0
Sara Murphy,Game Development,78.0
Gail Saunders,Business Analysis,88.0
Gail Saunders,Data Science,77.0
Gail Saunders,Web Development,82.0
Gail Saunders,Sales Skills,80.0
Gail Saunders,Project Management,82.0
Gail Saunders,IT Support,79.0
Gail Saunders,Blockchain Technology,66.0
Gail Saunders,Game Development,67.0
Gail Saunders,UI/UX Design,95.0
Ashley Conner,Data Science,74.2
Ashley Conner,Business Analysis,72.0
Ashley Conner,Content Creation,91.0
Ashley Conner,Game Development,79.0
Ashley Conner,UI/UX Design,68.0
Ashley Conner,IT Support,81.0
Ashley Conner,Digital Marketing,79.0
Ashley Conner,DevOps,79.0
Ashley Conner,Finance Basics,84.0
Denise Contreras,Data Science,80.0
Denise Contreras,Business Analysis,89.5
Denise Contreras,Web Development,86.67
Denise Contreras,DevOps,87.0
Denise Contreras,Cloud Computing,76.0
Denise Contreras,Full Stack Development,81.0
Denise Contreras,Digital Marketing,77.0
Jason Chandler,Data Science,75.0
Jason Chandler,Business Analysis,75.0
Jason Chandler,Cloud Computing,79.0
Jason Chandler,Artificial Intelligence,69.0
Jason Chandler,Project Management,73.0
Jason Chandler,IT Support,74.5
Anthony Carter,Data Science,78.33
Anthony Carter,Business Analysis,83.5
Anthony Carter,Full Stack Development,93.0
Anthony Carter,Finance Basics,84.0
Anthony Carter,Project Management,74.0
Anthony Carter,Mobile App Development,78.0
Anthony Carter,Content Creation,81.0
Anthony Carter,Web Development,90.0
Anthony Carter,Human Resources,91.0
Robin Sanchez,Data Science,77.0
Robin Sanchez,Business Analysis,79.0
Robin Sanchez,Digital Marketing,77.5
Robin Sanchez,Content Creation,67.0
Robin Sanchez,Sales Skills,84.0
Robin Sanchez,Artificial Intelligence,66.0
Natalie Lee,Business Analysis,92.0
Natalie Lee,Data Science,77.0
Natalie Lee,Sales Skills,75.0
Natalie Lee,IT Support,78.0
Natalie Lee,Full Stack Development,69.0
Natalie Lee,Human Resources,78.0
Natalie Lee,DevOps,83.5
Natalie Lee,Mobile App Development,87.0
Natalie Lee,Game Development,86.0
Natalie Lee,Finance Basics,79.0
Travis Boyd,Business Analysis,77.67
Travis Boyd,Data Science,79.4
Travis Boyd,Finance Basics,84.0
Travis Boyd,Mobile App Development,79.5
Travis Boyd,Machine Learning,91.0
Travis Boyd,Cloud Computing,76.0
Travis Boyd,Blockchain Technology,82.0
Paula Allen,Data Science,79.75
Paula Allen,Business Analysis,78.0
Paula Allen,UI/UX Design,83.0
Paula Allen,DevOps,75.0
Paula Allen,Machine Learning,78.0
Paula Allen,Cybersecurity,73.0
Paula Allen,Sales Skills,71.0
Paula Allen,Mobile App Development,92.0
Carol Castro,Data Science,81.6
Carol Castro,Business Analysis,83.0
Carol Castro,Game Development,85.0
Carol Castro,Web Development,68.0
Carol Castro,Sales Skills,74.0
Carol Castro,Artificial Intelligence,80.0
Carol Castro,DevOps,69.0
Carol Castro,Digital Marketing,96.0
Carol Castro,Machine Learning,79.0
Carol Castro,Cloud Computing,74.0
Stephen Rowland,Data Science,77.5
Stephen Rowland,Business Analysis,84.0
Stephen Rowland,Digital Marketing,87.0
Stephen Rowland,Game Development,82.0
Stephen Rowland,DevOps,96.0
Stephen Rowland,IT Support,91.0
Amber Martin,Data Science,80.0
Amber Martin,Business Analysis,79.0
Amber Martin,IT Support,69.0
Amber Martin,Sales Skills,67.0
Amber Martin,UI/UX Design,78.0
Amber Martin,DevOps,82.0
Amber Martin,Finance Basics,92.0
Amber Martin,Human Resources,80.0
Jeremy Barry,Data Science,74.75
Jeremy Barry,Business Analysis,78.0
Jeremy Barry,Web Development,85.5
Jeremy Barry,Finance Basics,69.0
Jeremy Barry,Cloud Computing,86.0
Jeremy Barry,UI/UX Design,64.0
Jeremy Barry,Digital Marketing,78.0
Michele White,Business Analysis,91.0
Michele White,Data Science,78.5
Michele White,Digital Marketing,73.0
Michele White,Mobile App Development,80.0
Michele White,Machine Learning,80.0
Michele White,DevOps,85.0
Michele White,Blockchain Technology,85.0
Michele White,Human Resources,98.0
Michele White,Content Creation,83.0
