id_user,name,designation,role,id_summary,user_id,average_rating,learning_path_id
405,Donald Smith,Back-end Engineer,employee,3248.0,405.0,81.0,8.0
406,David Jackson,DevOps Engineer,employee,3249.0,406.0,71.0,17.0
406,David Jackson,DevOps Engineer,employee,3250.0,406.0,82.75,2.0
406,David Jackson,DevOps Engineer,employee,3251.0,406.0,88.0,10.0
406,David Jackson,DevOps Engineer,employee,3252.0,406.0,72.0,12.0
406,David Jackson,DevOps Engineer,employee,3253.0,406.0,92.0,18.0
406,David Jackson,DevOps Engineer,employee,3254.0,406.0,70.0,6.0
406,David Jackson,DevOps Engineer,employee,3255.0,406.0,72.0,19.0
406,David Jackson,DevOps Engineer,employee,3256.0,406.0,80.0,8.0
406,David Jackson,DevOps Engineer,employee,3257.0,406.0,82.0,20.0
406,David Jackson,DevOps Engineer,employee,3258.0,406.0,78.0,15.0
407,Natalie Walker,Front-end Engineer,employee,3259.0,407.0,79.5,17.0
407,Natalie Walker,Front-end Engineer,employee,3260.0,407.0,84.0,2.0
407,Natalie Walker,Front-end Engineer,employee,3261.0,407.0,82.0,15.0
407,Natalie Walker,Front-end Engineer,employee,3262.0,407.0,81.0,18.0
407,Natalie Walker,Front-end Engineer,employee,3263.0,407.0,81.33,7.0
407,Natalie Walker,Front-end Engineer,employee,3264.0,407.0,72.0,8.0
407,Natalie Walker,Front-end Engineer,employee,3265.0,407.0,79.0,20.0
407,Natalie Walker,Front-end Engineer,employee,3266.0,407.0,66.0,10.0
408,Thomas Moran,QA Engineer,employee,3267.0,408.0,84.25,2.0
408,Thomas Moran,QA Engineer,employee,3268.0,408.0,79.0,17.0
408,Thomas Moran,QA Engineer,employee,3269.0,408.0,77.0,8.0
408,Thomas Moran,QA Engineer,employee,3270.0,408.0,82.0,4.0
408,Thomas Moran,QA Engineer,employee,3271.0,408.0,73.0,10.0
408,Thomas Moran,QA Engineer,employee,3272.0,408.0,76.0,12.0
408,Thomas Moran,QA Engineer,employee,3273.0,408.0,69.0,3.0
409,Brian Fletcher,Mobile App Engineer,employee,3274.0,409.0,77.0,2.0
409,Brian Fletcher,Mobile App Engineer,employee,3275.0,409.0,78.0,17.0
409,Brian Fletcher,Mobile App Engineer,employee,3276.0,409.0,79.0,11.0
409,Brian Fletcher,Mobile App Engineer,employee,3277.0,409.0,82.0,4.0
409,Brian Fletcher,Mobile App Engineer,employee,3278.0,409.0,87.0,8.0
409,Brian Fletcher,Mobile App Engineer,employee,3279.0,409.0,76.0,12.0
409,Brian Fletcher,Mobile App Engineer,employee,3280.0,409.0,76.0,18.0
409,Brian Fletcher,Mobile App Engineer,employee,3281.0,409.0,76.0,13.0
410,William Wilson,Front-end Engineer,employee,3282.0,410.0,90.0,17.0
410,William Wilson,Front-end Engineer,employee,3283.0,410.0,86.25,2.0
410,William Wilson,Front-end Engineer,employee,3284.0,410.0,68.0,3.0
410,William Wilson,Front-end Engineer,employee,3285.0,410.0,79.0,4.0
410,William Wilson,Front-end Engineer,employee,3286.0,410.0,81.0,12.0
410,William Wilson,Front-end Engineer,employee,3287.0,410.0,79.0,20.0
410,William Wilson,Front-end Engineer,employee,3288.0,410.0,73.0,18.0
410,William Wilson,Front-end Engineer,employee,3289.0,410.0,83.0,8.0
410,William Wilson,Front-end Engineer,employee,3290.0,410.0,72.5,7.0
410,William Wilson,Front-end Engineer,employee,3291.0,410.0,78.0,9.0
410,William Wilson,Front-end Engineer,employee,3292.0,410.0,92.0,6.0
411,Christopher Thomas,Security Engineer,employee,3293.0,411.0,80.4,2.0
411,Christopher Thomas,Security Engineer,employee,3294.0,411.0,86.0,17.0
411,Christopher Thomas,Security Engineer,employee,3295.0,411.0,86.0,7.0
411,Christopher Thomas,Security Engineer,employee,3296.0,411.0,82.0,19.0
411,Christopher Thomas,Security Engineer,employee,3297.0,411.0,81.0,11.0
411,Christopher Thomas,Security Engineer,employee,3298.0,411.0,85.0,13.0
411,Christopher Thomas,Security Engineer,employee,3299.0,411.0,91.0,14.0
412,Donna Richardson,Mobile App Engineer,employee,3300.0,412.0,82.25,2.0
412,Donna Richardson,Mobile App Engineer,employee,3301.0,412.0,68.0,17.0
412,Donna Richardson,Mobile App Engineer,employee,3302.0,412.0,75.0,9.0
412,Donna Richardson,Mobile App Engineer,employee,3303.0,412.0,73.0,11.0
412,Donna Richardson,Mobile App Engineer,employee,3304.0,412.0,78.0,14.0
412,Donna Richardson,Mobile App Engineer,employee,3305.0,412.0,87.0,18.0
412,Donna Richardson,Mobile App Engineer,employee,3306.0,412.0,75.0,15.0
412,Donna Richardson,Mobile App Engineer,employee,3307.0,412.0,79.0,20.0
412,Donna Richardson,Mobile App Engineer,employee,3308.0,412.0,80.0,6.0
412,Donna Richardson,Mobile App Engineer,employee,3309.0,412.0,86.0,3.0
413,Jason Reed,Network Engineer,employee,3310.0,413.0,77.75,2.0
413,Jason Reed,Network Engineer,employee,3311.0,413.0,82.0,17.0
413,Jason Reed,Network Engineer,employee,3312.0,413.0,77.0,5.0
413,Jason Reed,Network Engineer,employee,3313.0,413.0,79.0,4.0
413,Jason Reed,Network Engineer,employee,3314.0,413.0,79.5,12.0
413,Jason Reed,Network Engineer,employee,3315.0,413.0,88.0,20.0
413,Jason Reed,Network Engineer,employee,3316.0,413.0,80.0,18.0
413,Jason Reed,Network Engineer,employee,3317.0,413.0,77.0,15.0
413,Jason Reed,Network Engineer,employee,3318.0,413.0,67.0,8.0
414,Jacob Perez,Back-end Engineer,employee,3319.0,414.0,78.75,2.0
414,Jacob Perez,Back-end Engineer,employee,3320.0,414.0,78.0,1.0
414,Jacob Perez,Back-end Engineer,employee,3321.0,414.0,80.0,12.0
414,Jacob Perez,Back-end Engineer,employee,3322.0,414.0,76.0,11.0
414,Jacob Perez,Back-end Engineer,employee,3323.0,414.0,75.0,16.0
414,Jacob Perez,Back-end Engineer,employee,3324.0,414.0,71.0,18.0
414,Jacob Perez,Back-end Engineer,employee,3325.0,414.0,81.0,20.0
414,Jacob Perez,Back-end Engineer,employee,3326.0,414.0,77.0,13.0
414,Jacob Perez,Back-end Engineer,employee,3327.0,414.0,73.0,9.0
414,Jacob Perez,Back-end Engineer,employee,3328.0,414.0,71.0,17.0
415,James Gonzalez,Back-end Engineer,employee,3329.0,415.0,77.25,2.0
415,James Gonzalez,Back-end Engineer,employee,3330.0,415.0,72.0,17.0
415,James Gonzalez,Back-end Engineer,employee,3331.0,415.0,84.0,10.0
415,James Gonzalez,Back-end Engineer,employee,3332.0,415.0,74.0,13.0
415,James Gonzalez,Back-end Engineer,employee,3333.0,415.0,91.0,15.0
415,James Gonzalez,Back-end Engineer,employee,3334.0,415.0,82.0,1.0
415,James Gonzalez,Back-end Engineer,employee,3335.0,415.0,79.0,4.0
415,James Gonzalez,Back-end Engineer,employee,3336.0,415.0,65.0,18.0
416,Lori King,Back-end Engineer,employee,3337.0,416.0,78.25,2.0
416,Lori King,Back-end Engineer,employee,3338.0,416.0,78.0,17.0
416,Lori King,Back-end Engineer,employee,3339.0,416.0,85.0,8.0
416,Lori King,Back-end Engineer,employee,3340.0,416.0,85.0,5.0
416,Lori King,Back-end Engineer,employee,3341.0,416.0,78.0,16.0
416,Lori King,Back-end Engineer,employee,3342.0,416.0,82.0,1.0
416,Lori King,Back-end Engineer,employee,3343.0,416.0,77.0,11.0
416,Lori King,Back-end Engineer,employee,3344.0,416.0,69.0,4.0
416,Lori King,Back-end Engineer,employee,3345.0,416.0,88.0,19.0
416,Lori King,Back-end Engineer,employee,3346.0,416.0,75.0,10.0
417,Sheila Davis,Full-stack Engineer,employee,3347.0,417.0,77.8,2.0
417,Sheila Davis,Full-stack Engineer,employee,3348.0,417.0,93.0,17.0
417,Sheila Davis,Full-stack Engineer,employee,3349.0,417.0,81.0,11.0
417,Sheila Davis,Full-stack Engineer,employee,3350.0,417.0,80.0,7.0
417,Sheila Davis,Full-stack Engineer,employee,3351.0,417.0,80.0,16.0
417,Sheila Davis,Full-stack Engineer,employee,3352.0,417.0,93.0,9.0
417,Sheila Davis,Full-stack Engineer,employee,3353.0,417.0,90.0,8.0
417,Sheila Davis,Full-stack Engineer,employee,3354.0,417.0,83.0,3.0
417,Sheila Davis,Full-stack Engineer,employee,3355.0,417.0,97.0,19.0
417,Sheila Davis,Full-stack Engineer,employee,3356.0,417.0,88.0,12.0
418,Catherine Barnett,Full-stack Engineer,employee,3357.0,418.0,72.0,2.0
418,Catherine Barnett,Full-stack Engineer,employee,3358.0,418.0,85.0,17.0
418,Catherine Barnett,Full-stack Engineer,employee,3359.0,418.0,79.5,11.0
418,Catherine Barnett,Full-stack Engineer,employee,3360.0,418.0,86.0,10.0
418,Catherine Barnett,Full-stack Engineer,employee,3361.0,418.0,92.0,6.0
418,Catherine Barnett,Full-stack Engineer,employee,3362.0,418.0,85.0,14.0
418,Catherine Barnett,Full-stack Engineer,employee,3363.0,418.0,72.0,7.0
418,Catherine Barnett,Full-stack Engineer,employee,3364.0,418.0,89.0,15.0
418,Catherine Barnett,Full-stack Engineer,employee,3365.0,418.0,82.0,9.0
419,Sara Garrett,Network Engineer,employee,3366.0,419.0,84.0,2.0
419,Sara Garrett,Network Engineer,employee,3367.0,419.0,84.0,17.0
419,Sara Garrett,Network Engineer,employee,3368.0,419.0,79.0,1.0
419,Sara Garrett,Network Engineer,employee,3369.0,419.0,72.0,13.0
419,Sara Garrett,Network Engineer,employee,3370.0,419.0,87.0,10.0
419,Sara Garrett,Network Engineer,employee,3371.0,419.0,78.0,3.0
419,Sara Garrett,Network Engineer,employee,3372.0,419.0,83.0,4.0
419,Sara Garrett,Network Engineer,employee,3373.0,419.0,88.0,6.0
419,Sara Garrett,Network Engineer,employee,3374.0,419.0,70.0,14.0
420,Brett Martinez,Software Engineer,employee,3375.0,420.0,79.5,2.0
420,Brett Martinez,Software Engineer,employee,3376.0,420.0,75.0,17.0
420,Brett Martinez,Software Engineer,employee,3377.0,420.0,83.0,9.0
420,Brett Martinez,Software Engineer,employee,3378.0,420.0,82.5,15.0
420,Brett Martinez,Software Engineer,employee,3379.0,420.0,89.0,5.0
420,Brett Martinez,Software Engineer,employee,3380.0,420.0,71.0,3.0
420,Brett Martinez,Software Engineer,employee,3381.0,420.0,80.0,16.0
420,Brett Martinez,Software Engineer,employee,3382.0,420.0,87.0,1.0
421,Chelsea Dyer,Full-stack Engineer,employee,3383.0,421.0,79.75,2.0
421,Chelsea Dyer,Full-stack Engineer,employee,3384.0,421.0,84.0,17.0
421,Chelsea Dyer,Full-stack Engineer,employee,3385.0,421.0,84.0,18.0
421,Chelsea Dyer,Full-stack Engineer,employee,3386.0,421.0,76.0,12.0
421,Chelsea Dyer,Full-stack Engineer,employee,3387.0,421.0,85.0,20.0
421,Chelsea Dyer,Full-stack Engineer,employee,3388.0,421.0,74.0,6.0
421,Chelsea Dyer,Full-stack Engineer,employee,3389.0,421.0,84.0,15.0
421,Chelsea Dyer,Full-stack Engineer,employee,3390.0,421.0,65.0,13.0
421,Chelsea Dyer,Full-stack Engineer,employee,3391.0,421.0,73.0,3.0
422,Adam Joyce,Back-end Engineer,employee,3392.0,422.0,81.0,17.0
422,Adam Joyce,Back-end Engineer,employee,3393.0,422.0,81.75,2.0
422,Adam Joyce,Back-end Engineer,employee,3394.0,422.0,79.0,18.0
422,Adam Joyce,Back-end Engineer,employee,3395.0,422.0,88.0,6.0
422,Adam Joyce,Back-end Engineer,employee,3396.0,422.0,92.0,14.0
422,Adam Joyce,Back-end Engineer,employee,3397.0,422.0,72.0,4.0
422,Adam Joyce,Back-end Engineer,employee,3398.0,422.0,83.0,8.0
422,Adam Joyce,Back-end Engineer,employee,3399.0,422.0,74.0,16.0
422,Adam Joyce,Back-end Engineer,employee,3400.0,422.0,76.0,15.0
423,Lacey Pitts,QA Engineer,employee,3401.0,423.0,71.75,2.0
423,Lacey Pitts,QA Engineer,employee,3402.0,423.0,77.0,17.0
423,Lacey Pitts,QA Engineer,employee,3403.0,423.0,85.0,19.0
423,Lacey Pitts,QA Engineer,employee,3404.0,423.0,70.0,18.0
423,Lacey Pitts,QA Engineer,employee,3405.0,423.0,81.5,9.0
423,Lacey Pitts,QA Engineer,employee,3406.0,423.0,87.0,12.0
423,Lacey Pitts,QA Engineer,employee,3407.0,423.0,73.0,16.0
423,Lacey Pitts,QA Engineer,employee,3408.0,423.0,87.0,15.0
424,Tommy Atkins,Security Engineer,employee,3409.0,424.0,82.5,2.0
424,Tommy Atkins,Security Engineer,employee,3410.0,424.0,72.0,17.0
424,Tommy Atkins,Security Engineer,employee,3411.0,424.0,85.0,20.0
424,Tommy Atkins,Security Engineer,employee,3412.0,424.0,83.0,7.0
424,Tommy Atkins,Security Engineer,employee,3413.0,424.0,83.0,18.0
424,Tommy Atkins,Security Engineer,employee,3414.0,424.0,72.0,3.0
424,Tommy Atkins,Security Engineer,employee,3415.0,424.0,92.0,5.0
424,Tommy Atkins,Security Engineer,employee,3416.0,424.0,80.0,13.0
424,Tommy Atkins,Security Engineer,employee,3417.0,424.0,81.0,10.0
425,Thomas Henry MD,DevOps Engineer,employee,3418.0,425.0,81.5,2.0
425,Thomas Henry MD,DevOps Engineer,employee,3419.0,425.0,92.0,17.0
425,Thomas Henry MD,DevOps Engineer,employee,3420.0,425.0,73.0,13.0
425,Thomas Henry MD,DevOps Engineer,employee,3421.0,425.0,76.0,5.0
425,Thomas Henry MD,DevOps Engineer,employee,3422.0,425.0,74.0,11.0
425,Thomas Henry MD,DevOps Engineer,employee,3423.0,425.0,75.0,6.0
425,Thomas Henry MD,DevOps Engineer,employee,3424.0,425.0,73.0,1.0
426,George Clark,Mobile App Engineer,employee,3425.0,426.0,82.4,2.0
426,George Clark,Mobile App Engineer,employee,3426.0,426.0,82.0,17.0
426,George Clark,Mobile App Engineer,employee,3427.0,426.0,76.0,19.0
426,George Clark,Mobile App Engineer,employee,3428.0,426.0,72.0,11.0
426,George Clark,Mobile App Engineer,employee,3429.0,426.0,99.0,12.0
426,George Clark,Mobile App Engineer,employee,3430.0,426.0,80.0,16.0
426,George Clark,Mobile App Engineer,employee,3431.0,426.0,85.0,6.0
426,George Clark,Mobile App Engineer,employee,3432.0,426.0,82.0,9.0
426,George Clark,Mobile App Engineer,employee,3433.0,426.0,92.0,4.0
427,Paul Snyder,Back-end Engineer,employee,3434.0,427.0,78.75,2.0
427,Paul Snyder,Back-end Engineer,employee,3435.0,427.0,81.0,17.0
427,Paul Snyder,Back-end Engineer,employee,3436.0,427.0,81.0,14.0
427,Paul Snyder,Back-end Engineer,employee,3437.0,427.0,77.0,15.0
427,Paul Snyder,Back-end Engineer,employee,3438.0,427.0,84.0,19.0
427,Paul Snyder,Back-end Engineer,employee,3439.0,427.0,81.5,8.0
427,Paul Snyder,Back-end Engineer,employee,3440.0,427.0,82.0,16.0
428,Stacey Martinez,Mobile App Engineer,employee,3441.0,428.0,76.0,2.0
428,Stacey Martinez,Mobile App Engineer,employee,3442.0,428.0,60.0,17.0
428,Stacey Martinez,Mobile App Engineer,employee,3443.0,428.0,81.0,20.0
428,Stacey Martinez,Mobile App Engineer,employee,3444.0,428.0,77.5,11.0
428,Stacey Martinez,Mobile App Engineer,employee,3445.0,428.0,76.0,4.0
428,Stacey Martinez,Mobile App Engineer,employee,3446.0,428.0,75.0,1.0
428,Stacey Martinez,Mobile App Engineer,employee,3447.0,428.0,84.0,8.0
428,Stacey Martinez,Mobile App Engineer,employee,3448.0,428.0,76.0,13.0
428,Stacey Martinez,Mobile App Engineer,employee,3449.0,428.0,82.0,15.0
428,Stacey Martinez,Mobile App Engineer,employee,3450.0,428.0,77.0,19.0
428,Stacey Martinez,Mobile App Engineer,employee,3451.0,428.0,83.0,16.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3452.0,429.0,78.75,2.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3453.0,429.0,90.0,17.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3454.0,429.0,83.0,20.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3455.0,429.0,69.0,13.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3456.0,429.0,74.0,10.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3457.0,429.0,78.0,6.0
429,Melissa Thompson MD,Mobile App Engineer,employee,3458.0,429.0,91.0,3.0
430,Michelle Strong,Mobile App Engineer,employee,3459.0,430.0,71.0,17.0
430,Michelle Strong,Mobile App Engineer,employee,3460.0,430.0,78.25,2.0
430,Michelle Strong,Mobile App Engineer,employee,3461.0,430.0,86.0,8.0
430,Michelle Strong,Mobile App Engineer,employee,3462.0,430.0,69.0,10.0
430,Michelle Strong,Mobile App Engineer,employee,3463.0,430.0,78.0,14.0
430,Michelle Strong,Mobile App Engineer,employee,3464.0,430.0,78.0,15.0
431,Megan Briggs,Front-end Engineer,employee,3465.0,431.0,79.5,2.0
431,Megan Briggs,Front-end Engineer,employee,3466.0,431.0,84.0,17.0
431,Megan Briggs,Front-end Engineer,employee,3467.0,431.0,78.5,8.0
431,Megan Briggs,Front-end Engineer,employee,3468.0,431.0,84.5,15.0
431,Megan Briggs,Front-end Engineer,employee,3469.0,431.0,75.0,10.0
431,Megan Briggs,Front-end Engineer,employee,3470.0,431.0,64.0,19.0
431,Megan Briggs,Front-end Engineer,employee,3471.0,431.0,73.0,1.0
431,Megan Briggs,Front-end Engineer,employee,3472.0,431.0,69.0,18.0
432,Ernest Barajas,Front-end Engineer,employee,3473.0,432.0,79.25,2.0
432,Ernest Barajas,Front-end Engineer,employee,3474.0,432.0,73.0,17.0
432,Ernest Barajas,Front-end Engineer,employee,3475.0,432.0,83.0,3.0
432,Ernest Barajas,Front-end Engineer,employee,3476.0,432.0,78.67,13.0
432,Ernest Barajas,Front-end Engineer,employee,3477.0,432.0,71.0,4.0
432,Ernest Barajas,Front-end Engineer,employee,3478.0,432.0,69.0,5.0
432,Ernest Barajas,Front-end Engineer,employee,3479.0,432.0,79.0,12.0
433,Sherry Lopez,Software Engineer,employee,3480.0,433.0,80.0,17.0
433,Sherry Lopez,Software Engineer,employee,3481.0,433.0,80.5,2.0
433,Sherry Lopez,Software Engineer,employee,3482.0,433.0,68.0,13.0
433,Sherry Lopez,Software Engineer,employee,3483.0,433.0,75.0,6.0
433,Sherry Lopez,Software Engineer,employee,3484.0,433.0,87.0,16.0
433,Sherry Lopez,Software Engineer,employee,3485.0,433.0,81.0,14.0
433,Sherry Lopez,Software Engineer,employee,3486.0,433.0,79.0,19.0
434,Debbie Larson,QA Engineer,employee,3487.0,434.0,80.25,2.0
434,Debbie Larson,QA Engineer,employee,3488.0,434.0,66.0,17.0
434,Debbie Larson,QA Engineer,employee,3489.0,434.0,87.0,16.0
434,Debbie Larson,QA Engineer,employee,3490.0,434.0,77.0,7.0
434,Debbie Larson,QA Engineer,employee,3491.0,434.0,76.0,1.0
434,Debbie Larson,QA Engineer,employee,3492.0,434.0,76.0,9.0
434,Debbie Larson,QA Engineer,employee,3493.0,434.0,88.0,12.0
434,Debbie Larson,QA Engineer,employee,3494.0,434.0,78.0,10.0
434,Debbie Larson,QA Engineer,employee,3495.0,434.0,84.0,15.0
435,Shannon Reynolds,DevOps Engineer,employee,3496.0,435.0,77.0,2.0
435,Shannon Reynolds,DevOps Engineer,employee,3497.0,435.0,79.0,17.0
435,Shannon Reynolds,DevOps Engineer,employee,3498.0,435.0,83.5,18.0
435,Shannon Reynolds,DevOps Engineer,employee,3499.0,435.0,84.0,3.0
435,Shannon Reynolds,DevOps Engineer,employee,3500.0,435.0,78.0,12.0
435,Shannon Reynolds,DevOps Engineer,employee,3501.0,435.0,76.0,10.0
435,Shannon Reynolds,DevOps Engineer,employee,3502.0,435.0,89.0,13.0
436,Derrick Williams PhD,Cloud Engineer,employee,3503.0,436.0,80.33,2.0
436,Derrick Williams PhD,Cloud Engineer,employee,3504.0,436.0,75.0,17.0
436,Derrick Williams PhD,Cloud Engineer,employee,3505.0,436.0,79.5,19.0
436,Derrick Williams PhD,Cloud Engineer,employee,3506.0,436.0,82.0,6.0
436,Derrick Williams PhD,Cloud Engineer,employee,3507.0,436.0,86.0,1.0
436,Derrick Williams PhD,Cloud Engineer,employee,3508.0,436.0,69.0,5.0
437,Rhonda Johnson,Cloud Engineer,employee,3509.0,437.0,84.0,2.0
437,Rhonda Johnson,Cloud Engineer,employee,3510.0,437.0,85.5,17.0
437,Rhonda Johnson,Cloud Engineer,employee,3511.0,437.0,83.0,19.0
437,Rhonda Johnson,Cloud Engineer,employee,3512.0,437.0,76.67,18.0
437,Rhonda Johnson,Cloud Engineer,employee,3513.0,437.0,99.0,20.0
438,Johnny Mitchell,Mobile App Engineer,employee,3514.0,438.0,83.8,2.0
438,Johnny Mitchell,Mobile App Engineer,employee,3515.0,438.0,68.5,17.0
438,Johnny Mitchell,Mobile App Engineer,employee,3516.0,438.0,74.5,10.0
438,Johnny Mitchell,Mobile App Engineer,employee,3517.0,438.0,82.0,12.0
438,Johnny Mitchell,Mobile App Engineer,employee,3518.0,438.0,75.0,18.0
438,Johnny Mitchell,Mobile App Engineer,employee,3519.0,438.0,76.0,4.0
438,Johnny Mitchell,Mobile App Engineer,employee,3520.0,438.0,82.0,7.0
438,Johnny Mitchell,Mobile App Engineer,employee,3521.0,438.0,86.0,19.0
438,Johnny Mitchell,Mobile App Engineer,employee,3522.0,438.0,82.0,1.0
439,Christopher Orozco,QA Engineer,employee,3523.0,439.0,83.0,17.0
439,Christopher Orozco,QA Engineer,employee,3524.0,439.0,80.5,2.0
439,Christopher Orozco,QA Engineer,employee,3525.0,439.0,79.0,14.0
439,Christopher Orozco,QA Engineer,employee,3526.0,439.0,86.0,15.0
439,Christopher Orozco,QA Engineer,employee,3527.0,439.0,90.0,8.0
439,Christopher Orozco,QA Engineer,employee,3528.0,439.0,72.0,20.0
439,Christopher Orozco,QA Engineer,employee,3529.0,439.0,83.0,16.0
439,Christopher Orozco,QA Engineer,employee,3530.0,439.0,69.0,18.0
440,Andrea Harris,Software Engineer,employee,3531.0,440.0,76.25,2.0
440,Andrea Harris,Software Engineer,employee,3532.0,440.0,78.0,17.0
440,Andrea Harris,Software Engineer,employee,3533.0,440.0,78.0,10.0
440,Andrea Harris,Software Engineer,employee,3534.0,440.0,73.0,12.0
440,Andrea Harris,Software Engineer,employee,3535.0,440.0,89.0,15.0
440,Andrea Harris,Software Engineer,employee,3536.0,440.0,83.0,6.0
440,Andrea Harris,Software Engineer,employee,3537.0,440.0,91.0,19.0
441,Howard Miller,Security Engineer,employee,3538.0,441.0,75.75,2.0
441,Howard Miller,Security Engineer,employee,3539.0,441.0,84.5,17.0
441,Howard Miller,Security Engineer,employee,3540.0,441.0,82.0,12.0
441,Howard Miller,Security Engineer,employee,3541.0,441.0,89.0,9.0
441,Howard Miller,Security Engineer,employee,3542.0,441.0,74.33,20.0
441,Howard Miller,Security Engineer,employee,3543.0,441.0,75.0,1.0
441,Howard Miller,Security Engineer,employee,3544.0,441.0,75.0,16.0
442,Phillip Salazar,QA Engineer,employee,3545.0,442.0,74.25,2.0
442,Phillip Salazar,QA Engineer,employee,3546.0,442.0,77.0,17.0
442,Phillip Salazar,QA Engineer,employee,3547.0,442.0,80.0,19.0
442,Phillip Salazar,QA Engineer,employee,3548.0,442.0,73.0,3.0
442,Phillip Salazar,QA Engineer,employee,3549.0,442.0,89.0,9.0
442,Phillip Salazar,QA Engineer,employee,3550.0,442.0,78.0,14.0
442,Phillip Salazar,QA Engineer,employee,3551.0,442.0,93.0,12.0
443,Victoria Johnson,Back-end Engineer,employee,3552.0,443.0,80.25,2.0
443,Victoria Johnson,Back-end Engineer,employee,3553.0,443.0,96.0,17.0
443,Victoria Johnson,Back-end Engineer,employee,3554.0,443.0,79.0,16.0
443,Victoria Johnson,Back-end Engineer,employee,3555.0,443.0,75.0,1.0
443,Victoria Johnson,Back-end Engineer,employee,3556.0,443.0,86.0,19.0
443,Victoria Johnson,Back-end Engineer,employee,3557.0,443.0,66.0,20.0
443,Victoria Johnson,Back-end Engineer,employee,3558.0,443.0,77.0,15.0
443,Victoria Johnson,Back-end Engineer,employee,3559.0,443.0,74.0,5.0
443,Victoria Johnson,Back-end Engineer,employee,3560.0,443.0,81.0,6.0
443,Victoria Johnson,Back-end Engineer,employee,3561.0,443.0,80.0,14.0
444,Jacob Flynn,Cloud Engineer,employee,3562.0,444.0,85.25,2.0
444,Jacob Flynn,Cloud Engineer,employee,3563.0,444.0,77.0,17.0
444,Jacob Flynn,Cloud Engineer,employee,3564.0,444.0,75.0,3.0
444,Jacob Flynn,Cloud Engineer,employee,3565.0,444.0,76.0,11.0
444,Jacob Flynn,Cloud Engineer,employee,3566.0,444.0,67.0,12.0
444,Jacob Flynn,Cloud Engineer,employee,3567.0,444.0,83.0,8.0
444,Jacob Flynn,Cloud Engineer,employee,3568.0,444.0,77.0,18.0
444,Jacob Flynn,Cloud Engineer,employee,3569.0,444.0,90.0,14.0
444,Jacob Flynn,Cloud Engineer,employee,3570.0,444.0,76.0,7.0
444,Jacob Flynn,Cloud Engineer,employee,3571.0,444.0,89.0,10.0
444,Jacob Flynn,Cloud Engineer,employee,3572.0,444.0,73.0,5.0
445,Jeffrey Johnson,Security Engineer,employee,3573.0,445.0,82.5,2.0
445,Jeffrey Johnson,Security Engineer,employee,3574.0,445.0,84.0,17.0
445,Jeffrey Johnson,Security Engineer,employee,3575.0,445.0,80.5,7.0
445,Jeffrey Johnson,Security Engineer,employee,3576.0,445.0,72.5,1.0
445,Jeffrey Johnson,Security Engineer,employee,3577.0,445.0,82.0,5.0
445,Jeffrey Johnson,Security Engineer,employee,3578.0,445.0,81.0,19.0
446,Jeffrey Mason,Full-stack Engineer,employee,3579.0,446.0,79.5,2.0
446,Jeffrey Mason,Full-stack Engineer,employee,3580.0,446.0,80.0,17.0
446,Jeffrey Mason,Full-stack Engineer,employee,3581.0,446.0,78.0,6.0
446,Jeffrey Mason,Full-stack Engineer,employee,3582.0,446.0,81.0,20.0
446,Jeffrey Mason,Full-stack Engineer,employee,3583.0,446.0,83.0,18.0
446,Jeffrey Mason,Full-stack Engineer,employee,3584.0,446.0,72.0,16.0
446,Jeffrey Mason,Full-stack Engineer,employee,3585.0,446.0,79.0,11.0
447,Ryan Bauer,Back-end Engineer,employee,3586.0,447.0,88.75,2.0
447,Ryan Bauer,Back-end Engineer,employee,3587.0,447.0,84.0,17.0
447,Ryan Bauer,Back-end Engineer,employee,3588.0,447.0,73.0,13.0
447,Ryan Bauer,Back-end Engineer,employee,3589.0,447.0,66.0,5.0
447,Ryan Bauer,Back-end Engineer,employee,3590.0,447.0,77.0,9.0
447,Ryan Bauer,Back-end Engineer,employee,3591.0,447.0,84.0,11.0
447,Ryan Bauer,Back-end Engineer,employee,3592.0,447.0,71.0,20.0
447,Ryan Bauer,Back-end Engineer,employee,3593.0,447.0,87.0,8.0
447,Ryan Bauer,Back-end Engineer,employee,3594.0,447.0,87.0,16.0
448,Laura Jackson,Network Engineer,employee,3595.0,448.0,87.0,17.0
448,Laura Jackson,Network Engineer,employee,3596.0,448.0,79.5,2.0
448,Laura Jackson,Network Engineer,employee,3597.0,448.0,89.0,5.0
448,Laura Jackson,Network Engineer,employee,3598.0,448.0,80.5,16.0
448,Laura Jackson,Network Engineer,employee,3599.0,448.0,86.0,9.0
448,Laura Jackson,Network Engineer,employee,3600.0,448.0,82.0,3.0
448,Laura Jackson,Network Engineer,employee,3601.0,448.0,79.0,14.0
448,Laura Jackson,Network Engineer,employee,3602.0,448.0,86.0,13.0
448,Laura Jackson,Network Engineer,employee,3603.0,448.0,66.0,18.0
449,Matthew Pitts,DevOps Engineer,employee,3604.0,449.0,80.0,2.0
449,Matthew Pitts,DevOps Engineer,employee,3605.0,449.0,78.0,17.0
